Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
72,0,-0.33200000,-0.14800000,0.92900000,0.04000000,0.26000000,-0.10000000,-0.00770805,0.01164416,-0.00155568,-9.06000000,19.65000000,0.03000000
73,0,-0.33400000,-0.14900000,0.92600000,0.30000000,0.10000000,0.13000000,-0.00740468,0.01174528,-0.00142422,-9.06000000,19.65000000,0.03000000
74,0,-0.33400000,-0.15200000,0.93200000,-0.06000000,0.04000000,0.11000000,-0.00746427,0.01178500,-0.00131497,-9.06000000,19.65000000,0.03000000
75,0,-0.33500000,-0.14800000,0.93100000,0.01000000,0.12000000,-0.17000000,-0.00745430,0.01190461,-0.00148441,-9.06000000,19.65000000,0.03000000
76,0,-0.33400000,-0.15100000,0.93100000,0.00000000,-0.09000000,0.01000000,-0.00745430,0.01181510,-0.00147447,-9.06000000,19.65000000,0.03000000
77,0,-0.33600000,-0.15300000,0.93300000,-0.07000000,0.02000000,-0.09000000,-0.01133739,0.01292455,-0.00646701,-9.06000000,19.65000000,0.03000000
78,0,-0.34300000,-0.14900000,0.93200000,-0.05000000,-0.16000000,0.13000000,-0.01139001,0.01275616,-0.00633019,-9.06000000,19.65000000,0.03000000
79,0,-0.33700000,-0.15100000,0.92900000,-0.06000000,-0.07000000,-0.13000000,-0.01145030,0.01268582,-0.00646081,-9.06000000,19.65000000,0.03000000
80,0,-0.33700000,-0.14800000,0.93400000,0.11000000,0.01000000,-0.03000000,-0.01134067,0.01269579,-0.00649071,-9.06000000,19.65000000,0.03000000
81,0,-0.34000000,-0.14900000,0.92700000,0.19000000,0.07000000,-0.11000000,-0.01115293,0.01276495,-0.00659940,-9.06000000,19.65000000,0.03000000
82,0,-0.34000000,-0.14500000,0.93200000,0.11000000,-0.12000000,0.04000000,-0.01104376,0.01264587,-0.00655971,-9.06000000,19.65000000,0.03000000
83,0,-0.33600000,-0.15200000,0.93100000,0.07000000,-0.04000000,0.13000000,-0.00713639,0.01041308,0.00069684,-9.06000000,19.65000000,0.03000000
84,0,-0.34200000,-0.14800000,0.93000000,0.11000000,-0.03000000,0.10000000,-0.00701972,0.01038126,0.00080290,-9.06000000,19.65000000,0.03000000
85,0,-0.33200000,-0.14900000,0.93200000,0.00000000,-0.04000000,-0.02000000,-0.00701972,0.01034134,0.00078294,-9.06000000,19.65000000,0.03000000
86,0,-0.33700000,-0.15500000,0.92800000,-0.04000000,-0.08000000,0.09000000,-0.00705928,0.01026223,0.00087193,-9.06000000,19.65000000,0.03000000
87,0,-0.33900000,-0.14800000,0.93100000,0.20000000,0.01000000,-0.11000000,-0.00686156,0.01027212,0.00076319,-9.06000000,19.65000000,0.03000000
88,0,-0.33700000,-0.14700000,0.93000000,0.02000000,0.11000000,0.11000000,-0.00684173,0.01038120,0.00087227,-9.06000000,19.65000000,0.03000000
89,0,-0.33200000,-0.15200000,0.93000000,0.07000000,-0.10000000,-0.09000000,-0.00290381,0.00475561,-0.00419076,-9.06000000,19.65000000,0.03000000
90,0,-0.33500000,-0.14600000,0.92800000,0.13000000,0.30000000,0.08000000,-0.00276925,0.00506614,-0.00410795,-9.06000000,19.65000000,0.02000000
91,0,-0.33800000,-0.14900000,0.92400000,-0.01000000,0.15000000,0.04000000,-0.00277928,0.00521660,-0.00406783,-9.06000000,19.65000000,0.02000000
92,0,-0.33600000,-0.14900000,0.93000000,0.11000000,0.18000000,-0.05000000,-0.00267062,0.00539442,-0.00411722,-9.06000000,19.65000000,0.02000000
93,0,-0.33000000,-0.14800000,0.93100000,-0.15000000,-0.12000000,0.16000000,-0.00282062,0.00527442,-0.00395722,-9.06000000,19.65000000,0.03000000
94,0,-0.33600000,-0.15000000,0.93300000,0.16000000,-0.05000000,-0.10000000,-0.00265440,0.00522247,-0.00406111,-9.06000000,19.65000000,0.02000000
95,0,-0.33800000,-0.15300000,0.93100000,0.01000000,0.04000000,0.09000000,-0.00209936,0.00744264,0.00093427,-9.06000000,19.65000000,0.02000000
96,0,-0.33800000,-0.14800000,0.93100000,0.18000000,-0.29000000,-0.07000000,-0.00190716,0.00713300,0.00085953,-9.06000000,19.65000000,0.02000000
97,0,-0.33500000,-0.14900000,0.93200000,-0.31000000,0.07000000,-0.05000000,-0.00222035,0.00720372,0.00080901,-9.07000000,19.66000000,0.02000000
98,0,-0.33500000,-0.15400000,0.93300000,-0.05000000,0.01000000,0.06000000,-0.00227054,0.00721375,0.00086925,-9.07000000,19.65000000,0.02000000
99,0,-0.33800000,-0.14600000,0.92800000,-0.05000000,-0.17000000,0.03000000,-0.00232040,0.00704424,0.00089916,-9.06000000,19.66000000,0.02000000
100,0,-0.33500000,-0.15200000,0.92900000,-0.01000000,-0.07000000,0.05000000,-0.00233087,0.00697098,0.00095149,-9.06000000,19.66000000,0.02000000
101,0,-0.33600000,-0.15100000,0.93100000,0.19000000,0.20000000,0.08000000,0.00838824,0.01825425,0.00546480,-9.07000000,19.66000000,0.02000000
102,0,-0.33600000,-0.15100000,0.93100000,-0.09000000,0.14000000,-0.13000000,0.00829464,0.01839987,0.00532959,-9.07000000,19.66000000,0.02000000
103,0,-0.33500000,-0.14600000,0.92900000,0.18000000,-0.15000000,-0.11000000,0.00847305,0.01825118,0.00522055,-9.07000000,19.66000000,0.02000000
104,0,-0.33700000,-0.15000000,0.93100000,-0.23000000,-0.17000000,-0.26000000,0.00823356,0.01807417,0.00494982,-9.07000000,19.66000000,0.02000000
105,0,-0.33700000,-0.15200000,0.93500000,-0.25000000,-0.08000000,-0.16000000,0.00797730,0.01799216,0.00478581,-9.07000000,19.65000000,0.02000000
106,0,-0.33400000,-0.15000000,0.92600000,0.16000000,-0.10000000,-0.01000000,0.00813921,0.01789097,0.00477569,-9.07000000,19.65000000,0.02000000
107,0,-0.33300000,-0.14900000,0.92700000,-0.16000000,-0.10000000,-0.03000000,-0.00073479,0.01234472,0.00311182,-9.07000000,19.65000000,0.02000000
108,0,-0.33900000,-0.15100000,0.93200000,0.08000000,-0.29000000,0.17000000,-0.00065057,0.01203943,0.00329078,-9.07000000,19.65000000,0.02000000
109,0,-0.33900000,-0.15000000,0.93100000,-0.03000000,-0.13000000,0.14000000,-0.00068077,0.01190856,0.00343172,-9.07000000,19.65000000,0.02000000
110,0,-0.33900000,-0.15000000,0.92800000,-0.12000000,-0.15000000,0.05000000,-0.00080180,0.01175727,0.00348215,-9.07000000,19.66000000,0.02000000
111,0,-0.33900000,-0.15100000,0.92800000,0.04000000,-0.02000000,0.14000000,-0.00075969,0.01173621,0.00362953,-9.07000000,19.66000000,0.02000000
112,0,-0.33400000,-0.14900000,0.93100000,0.07000000,0.10000000,-0.06000000,-0.00068829,0.01183822,0.00356833,-9.07000000,19.66000000,0.02000000
113,0,-0.33800000,-0.14700000,0.93400000,0.05000000,-0.05000000,-0.18000000,0.00208287,0.00906706,-0.00640784,-9.08000000,19.66000000,0.02000000
114,0,-0.33500000,-0.15000000,0.93200000,-0.04000000,-0.09000000,0.11000000,0.00204108,0.00897305,-0.00629293,-9.07000000,19.66000000,0.02000000
115,0,-0.34100000,-0.14700000,0.92800000,0.02000000,0.31000000,-0.13000000,0.00206099,0.00928158,-0.00642231,-9.07000000,19.66000000,0.02000000
116,0,-0.34000000,-0.15000000,0.93300000,0.28000000,-0.00000000,-0.03000000,0.00234019,0.00928158,-0.00645223,-9.07000000,19.66000000,0.02000000
117,0,-0.33700000,-0.14900000,0.93300000,-0.14000000,-0.21000000,-0.04000000,0.00219882,0.00906952,-0.00649262,-9.07000000,19.66000000,0.02000000
118,0,-0.33800000,-0.14500000,0.93200000,0.07000000,-0.06000000,-0.08000000,0.00226894,0.00900942,-0.00657276,-9.07000000,19.66000000,0.02000000
119,0,-0.33400000,-0.15200000,0.92900000,0.05000000,-0.05000000,-0.14000000,0.00509393,0.00618443,-0.01448273,-9.07000000,19.66000000,0.02000000
120,0,-0.33900000,-0.15200000,0.92900000,-0.00000000,-0.02000000,0.12000000,0.00509393,0.00616353,-0.01435735,-9.08000000,19.66000000,0.02000000
121,0,-0.33600000,-0.15000000,0.93300000,0.09000000,-0.02000000,-0.05000000,0.00518372,0.00614358,-0.01440723,-9.07000000,19.66000000,0.02000000
122,0,-0.33900000,-0.15400000,0.93300000,-0.11000000,-0.13000000,-0.35000000,0.00507164,0.00601112,-0.01476383,-9.07000000,19.66000000,0.02000000
123,0,-0.33400000,-0.14900000,0.93300000,-0.13000000,0.09000000,0.18000000,0.00494105,0.00610153,-0.01458301,-9.08000000,19.65000000,0.02000000
124,0,-0.33700000,-0.15200000,0.93100000,-0.07000000,0.01000000,0.19000000,0.00487085,0.00611156,-0.01439246,-9.08000000,19.65000000,0.02000000
125,0,-0.33500000,-0.15000000,0.92800000,-0.03000000,0.02000000,0.23000000,0.00320617,0.00722135,-0.00162996,-9.08000000,19.65000000,0.02000000
126,0,-0.33500000,-0.14400000,0.92800000,0.00000000,-0.33000000,0.14000000,0.00320617,0.00687985,-0.00148508,-9.08000000,19.65000000,0.02000000
127,0,-0.33700000,-0.14900000,0.92700000,-0.02000000,0.11000000,0.11000000,0.00318636,0.00698880,-0.00137612,-9.08000000,19.65000000,0.02000000
128,0,-0.33300000,-0.15000000,0.93200000,0.18000000,0.15000000,0.26000000,0.00337530,0.00714625,-0.00110322,-9.08000000,19.65000000,0.02000000
129,0,-0.33500000,-0.14600000,0.92600000,0.18000000,-0.02000000,-0.13000000,0.00355521,0.00712626,-0.00123316,-9.08000000,19.65000000,0.02000000
130,0,-0.33000000,-0.15200000,0.93000000,0.04000000,0.12000000,0.18000000,0.00359507,0.00724583,-0.00105380,-9.08000000,19.65000000,0.02000000
131,0,-0.33900000,-0.15300000,0.93100000,0.04000000,0.03000000,-0.19000000,0.00581875,0.00891359,-0.01161627,-9.08000000,19.65000000,0.02000000
132,0,-0.33600000,-0.15000000,0.93400000,0.26000000,0.05000000,0.03000000,0.00608762,0.00896529,-0.01158524,-9.08000000,19.65000000,0.02000000
133,0,-0.33700000,-0.14800000,0.93000000,-0.18000000,-0.15000000,0.17000000,0.00590757,0.00881525,-0.01141520,-9.08000000,19.65000000,0.02000000
134,0,-0.33800000,-0.15300000,0.92900000,0.00000000,0.03000000,0.08000000,0.00590757,0.00884576,-0.01133384,-9.08000000,19.65000000,0.02000000
135,0,-0.33600000,-0.14200000,0.92400000,0.22000000,-0.08000000,-0.19000000,0.00612632,0.00876622,-0.01152276,-9.08000000,19.65000000,0.02000000
136,0,-0.33400000,-0.15200000,0.93000000,-0.14000000,-0.10000000,-0.01000000,0.00598749,0.00866705,-0.01153268,-9.08000000,19.65000000,0.02000000
137,0,-0.33700000,-0.14900000,0.93400000,-0.08000000,0.15000000,0.06000000,0.00147116,0.01713516,-0.00814543,-9.08000000,19.65000000,0.02000000
138,0,-0.33600000,-0.14900000,0.93300000,0.15000000,0.11000000,0.15000000,0.00162671,0.01724923,-0.00798989,-9.08000000,19.65000000,0.02000000
139,0,-0.33700000,-0.15100000,0.93500000,-0.04000000,0.23000000,-0.14000000,0.00158554,0.01748598,-0.00813400,-9.08000000,19.65000000,0.02000000
140,0,-0.33500000,-0.14600000,0.92500000,-0.03000000,0.07000000,0.13000000,0.00155557,0.01755590,-0.00800415,-9.08000000,19.65000000,0.02000000
141,0,-0.33500000,-0.14900000,0.93300000,-0.13000000,0.20000000,-0.13000000,0.00142371,0.01775876,-0.00813601,-9.08000000,19.65000000,0.02000000
142,0,-0.33600000,-0.15000000,0.93300000,0.28000000,-0.05000000,-0.08000000,0.00170545,0.01770845,-0.00821651,-9.08000000,19.65000000,0.02000000
143,0,-0.33500000,-0.15800000,0.92400000,-0.07000000,-0.70000000,0.38000000,-0.00217572,-0.02110326,0.01285270,-9.08000000,19.64000000,0.02000000
144,0,-0.33800000,-0.15400000,0.92600000,1.02000000,0.07000000,-0.31000000,-0.00111751,-0.02103063,0.01253109,-9.06000000,19.64000000,0.02000000
145,0,-0.33300000,-0.15000000,0.93300000,0.36000000,0.41000000,-0.01000000,-0.00075355,-0.02061613,0.01252098,-9.06000000,19.64000000,0.02000000
146,0,-0.33200000,-0.15500000,0.92800000,-0.26000000,-0.04000000,0.70000000,-0.00101647,-0.02065657,0.01322885,-9.06000000,19.64000000,0.02000000
147,0,-0.33400000,-0.14600000,0.92800000,1.37000000,0.58000000,0.09000000,0.00034442,-0.02008043,0.01331825,-9.05000000,19.65000000,0.03000000
148,0,-0.33600000,-0.14800000,0.93500000,-0.34000000,-0.02000000,0.01000000,0.00000628,-0.02010032,0.01332819,-9.04000000,19.65000000,0.03000000
149,0,-0.33400000,-0.15000000,0.92500000,-0.58000000,-0.27000000,0.01000000,-0.03226290,-0.03512218,0.01388456,-9.05000000,19.65000000,0.03000000
150,0,-0.33300000,-0.15000000,0.93000000,0.65000000,0.23000000,0.53000000,-0.03158545,-0.03488246,0.01443694,-9.05000000,19.65000000,0.03000000
151,0,-0.33400000,-0.14400000,0.92800000,0.15000000,0.12000000,0.01000000,-0.03143362,-0.03476100,0.01444706,-9.04000000,19.65000000,0.03000000
152,0,-0.33000000,-0.15200000,0.92700000,-0.74000000,-0.30000000,-0.00000000,-0.03217452,-0.03506137,0.01444706,-9.05000000,19.65000000,0.03000000
153,0,-0.33100000,-0.15400000,0.92800000,-0.20000000,-0.12000000,0.06000000,-0.03237319,-0.03518057,0.01450666,-9.05000000,19.65000000,0.03000000
154,0,-0.33200000,-0.14900000,0.92900000,0.50000000,0.08000000,-0.06000000,-0.03187568,-0.03510097,0.01444696,-9.05000000,19.64000000,0.03000000
155,0,-0.33800000,-0.15500000,0.93400000,-0.05000000,-0.27000000,-0.22000000,-0.03469482,-0.05032431,0.00204275,-9.05000000,19.64000000,0.03000000
156,0,-0.34000000,-0.15400000,0.92100000,-0.01000000,-0.08000000,-0.14000000,-0.03470533,-0.05040836,0.00189567,-9.06000000,19.64000000,0.03000000
157,0,-0.33800000,-0.14600000,0.93100000,0.53000000,0.30000000,-0.04000000,-0.03415054,-0.05009433,0.00185380,-9.05000000,19.64000000,0.03000000
158,0,-0.34100000,-0.14900000,0.93400000,-0.58000000,-0.11000000,-0.20000000,-0.03473429,-0.05020504,0.00165251,-9.05000000,19.65000000,0.03000000
159,0,-0.33400000,-0.15200000,0.92600000,-0.06000000,0.12000000,-0.17000000,-0.03479345,-0.05008673,0.00148490,-9.06000000,19.65000000,0.03000000
160,0,-0.33300000,-0.14700000,0.92900000,0.23000000,0.07000000,-0.23000000,-0.03455873,-0.05001529,0.00125017,-9.06000000,19.65000000,0.02000000
161,0,-0.33200000,-0.14900000,0.93100000,-0.02000000,0.06000000,0.08000000,-0.03566789,-0.04668780,0.00568683,-9.05000000,19.64000000,0.02000000
162,0,-0.33500000,-0.14800000,0.92800000,-0.12000000,-0.27000000,-0.09000000,-0.03579571,-0.04697538,0.00559097,-9.06000000,19.64000000,0.02000000
163,0,-0.33000000,-0.14600000,0.92800000,0.29000000,0.03000000,-0.06000000,-0.03550514,-0.04694532,0.00553085,-9.05000000,19.64000000,0.02000000
164,0,-0.33600000,-0.14800000,0.93000000,0.16000000,-0.20000000,-0.09000000,-0.03534701,-0.04714299,0.00544190,-9.05000000,19.64000000,0.02000000
165,0,-0.33200000,-0.15200000,0.92400000,-0.26000000,-0.24000000,0.08000000,-0.03560485,-0.04738100,0.00552123,-9.05000000,19.64000000,0.02000000
166,0,-0.33600000,-0.14900000,0.93300000,0.40000000,-0.10000000,-0.17000000,-0.03520236,-0.04748162,0.00535017,-9.05000000,19.64000000,0.02000000
167,0,-0.33300000,-0.15200000,0.93100000,0.13000000,-0.07000000,0.16000000,-0.02796573,-0.05137826,0.01425678,-9.05000000,19.64000000,0.02000000
168,0,-0.33500000,-0.14900000,0.92800000,0.13000000,0.08000000,-0.18000000,-0.02782535,-0.05129187,0.01406240,-9.05000000,19.64000000,0.02000000
