Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
1,0,0.01800000,0.33400000,0.94400000,0.06000000,-0.03000000,0.02000000,0.01819013,-0.00909507,0.00606338,0.00000000,-0.00000000,0.00000000
2,0,0.02400000,0.33200000,0.94400000,0.16000000,-0.08000000,-0.23000000,0.01835597,-0.00917799,0.00582498,19.41000000,-1.35000000,-0.00000000
3,0,0.02300000,0.32800000,0.94500000,0.19000000,0.16000000,-0.01000000,0.01854535,-0.00901852,0.00581501,19.34000000,-1.35000000,0.00000000
4,0,0.01900000,0.33300000,0.94000000,0.15000000,-0.08000000,0.19000000,0.01869317,-0.00909736,0.00600226,19.35000000,-1.35000000,0.00000000
5,0,0.02200000,0.33300000,0.94200000,-0.16000000,-0.13000000,0.03000000,0.01853576,-0.00922525,0.00603177,19.34000000,-1.34000000,0.00000000
6,0,0.02000000,0.33300000,0.94300000,0.23000000,-0.07000000,0.04000000,0.01876450,-0.00929487,0.00607155,19.34000000,-1.29000000,0.00000000
7,0,0.01900000,0.33700000,0.94500000,-0.06000000,-0.01000000,0.09000000,0.01870507,-0.00930477,0.00616070,19.32000000,-1.28000000,0.00000000
8,0,0.02400000,0.33500000,0.94100000,-0.16000000,-0.24000000,0.03000000,0.01854202,-0.00954936,0.00619127,19.34000000,-1.30000000,0.00000000
9,0,0.01900000,0.33100000,0.94700000,0.28000000,0.07000000,0.06000000,0.01883257,-0.00947672,0.00625353,19.36000000,-1.32000000,-0.00000000
10,0,0.02100000,0.32800000,0.94300000,-0.17000000,-0.12000000,-0.05000000,0.01866176,-0.00959730,0.00620329,19.35000000,-1.33000000,-0.00000000
11,0,0.02000000,0.33100000,0.94400000,-0.02000000,0.16000000,-0.01000000,0.01864131,-0.00943374,0.00619307,19.35000000,-1.32000000,-0.00000000
12,0,0.02000000,0.33200000,0.94700000,0.04000000,0.29000000,-0.06000000,0.01868079,-0.00914754,0.00613386,19.36000000,-1.32000000,0.00000000
13,0,0.02200000,0.33100000,0.94300000,0.01000000,-0.05000000,-0.08000000,0.01869091,-0.00919815,0.00605288,19.36000000,-1.31000000,0.00000000
14,0,0.02500000,0.32700000,0.94500000,0.15000000,0.01000000,0.08000000,0.01884321,-0.00918799,0.00613410,19.35000000,-1.32000000,0.00000000
15,0,0.02700000,0.33400000,0.94400000,-0.15000000,0.15000000,0.05000000,0.01868451,-0.00902930,0.00618700,19.36000000,-1.32000000,0.00000000
16,0,0.02200000,0.33200000,0.93900000,-0.06000000,0.02000000,0.19000000,0.01861932,-0.00900757,0.00639345,19.36000000,-1.32000000,0.00000000
17,0,0.02200000,0.33300000,0.94600000,-0.18000000,0.02000000,-0.08000000,0.01843086,-0.00898663,0.00630969,19.36000000,-1.32000000,0.00000000
18,0,0.01800000,0.32800000,0.94400000,0.10000000,-0.29000000,-0.23000000,0.01853327,-0.00928362,0.00607415,19.35000000,-1.31000000,0.00000000
19,0,0.02600000,0.33300000,0.94300000,-0.07000000,-0.19000000,0.05000000,0.01845766,-0.00948885,0.00612815,19.35000000,-1.31000000,0.00000000
20,0,0.02900000,0.32900000,0.94400000,0.07000000,-0.04000000,0.05000000,0.01853978,-0.00953577,0.00618681,19.34000000,-1.32000000,0.00000000
21,0,0.01900000,0.33500000,0.94700000,0.01000000,-0.15000000,-0.02000000,0.01855098,-0.00970380,0.00616440,19.35000000,-1.33000000,0.00000000
22,0,0.02100000,0.33200000,0.94200000,-0.01000000,0.16000000,-0.11000000,0.01854079,-0.00954078,0.00605233,19.35000000,-1.31000000,-0.00000000
23,0,0.02000000,0.33200000,0.94400000,0.11000000,0.20000000,0.12000000,0.01865916,-0.00932556,0.00618146,19.35000000,-1.31000000,0.00000000
24,0,0.02400000,0.33400000,0.94700000,0.08000000,-0.25000000,0.05000000,0.01875040,-0.00961068,0.00623848,19.35000000,-1.30000000,0.00000000
25,0,0.02200000,0.33200000,0.94200000,-0.18000000,-0.21000000,-0.07000000,0.01855378,-0.00984006,0.00616202,19.36000000,-1.30000000,0.00000000
26,0,0.02300000,0.32500000,0.94200000,0.05000000,-0.26000000,-0.02000000,0.01860954,-0.01013001,0.00613972,19.36000000,-1.29000000,0.00000000
27,0,0.02300000,0.33000000,0.94500000,-0.01000000,0.07000000,-0.04000000,0.01859871,-0.01005420,0.00609640,19.36000000,-1.30000000,-0.00000000
28,0,0.02300000,0.33300000,0.94300000,-0.12000000,-0.38000000,-0.27000000,0.01847290,-0.01045260,0.00581332,19.36000000,-1.29000000,-0.00000000
29,0,0.01800000,0.33500000,0.94500000,-0.02000000,0.15000000,0.01000000,0.01811490,-0.00776759,0.00599232,19.37000000,-1.29000000,-0.00000000
30,0,0.02000000,0.33600000,0.93800000,-0.00000000,0.01000000,-0.02000000,0.01811490,-0.00775527,0.00596769,19.37000000,-1.29000000,-0.00000000
31,0,0.02300000,0.33000000,0.93900000,0.05000000,-0.16000000,-0.03000000,0.01816988,-0.00793122,0.00593470,19.37000000,-1.28000000,-0.00000000
32,0,0.02400000,0.33300000,0.93800000,-0.34000000,-0.11000000,-0.06000000,0.01781520,-0.00804597,0.00587211,19.37000000,-1.27000000,-0.00000000
33,0,0.02100000,0.33000000,0.94700000,-0.20000000,-0.15000000,0.09000000,0.01759970,-0.00820760,0.00596908,19.37000000,-1.28000000,-0.00000000
34,0,0.02800000,0.33000000,0.94300000,0.01000000,0.28000000,-0.27000000,0.01761021,-0.00791311,0.00568511,19.38000000,-1.28000000,-0.00000000
35,0,0.02300000,0.33200000,0.94100000,0.13000000,0.06000000,-0.01000000,0.02474824,-0.00461863,0.00513603,19.38000000,-1.28000000,-0.00000000
36,0,0.02700000,0.33200000,0.94100000,0.12000000,-0.29000000,-0.04000000,0.02487883,-0.00493422,0.00509250,19.37000000,-1.28000000,-0.00000000
37,0,0.02500000,0.32500000,0.95100000,-0.06000000,-0.08000000,0.07000000,0.02481724,-0.00501634,0.00516435,19.38000000,-1.28000000,-0.00000000
38,0,0.02100000,0.33000000,0.94800000,-0.05000000,-0.02000000,-0.11000000,0.02476584,-0.00503690,0.00505128,19.37000000,-1.28000000,-0.00000000
39,0,0.02000000,0.33400000,0.94300000,0.07000000,-0.12000000,-0.08000000,0.02483620,-0.00515750,0.00497088,19.38000000,-1.27000000,-0.00000000
40,0,0.02200000,0.32900000,0.94400000,-0.13000000,-0.17000000,-0.00000000,0.02470548,-0.00532844,0.00497088,19.37000000,-1.27000000,-0.00000000
41,0,0.02400000,0.33300000,0.94000000,-0.01000000,0.04000000,0.03000000,0.02414139,-0.00307208,0.00666315,19.37000000,-1.27000000,-0.00000000
42,0,0.02500000,0.33300000,0.94200000,0.02000000,-0.09000000,-0.07000000,0.02416350,-0.00317159,0.00658575,19.38000000,-1.27000000,-0.00000000
43,0,0.02600000,0.33900000,0.94400000,-0.04000000,0.04000000,-0.11000000,0.02412121,-0.00312930,0.00646945,19.38000000,-1.27000000,-0.00000000
44,0,0.02500000,0.33200000,0.94400000,0.05000000,0.04000000,-0.06000000,0.02417414,-0.00308696,0.00640595,19.38000000,-1.27000000,-0.00000000
45,0,0.02300000,0.33100000,0.94100000,-0.01000000,0.21000000,0.22000000,0.02416357,-0.00286499,0.00663849,19.38000000,-1.27000000,-0.00000000
46,0,0.02300000,0.33400000,0.94300000,-0.03000000,-0.05000000,-0.16000000,0.02413172,-0.00291807,0.00646864,19.38000000,-1.28000000,-0.00000000
47,0,0.02000000,0.32800000,0.94300000,-0.08000000,0.10000000,0.06000000,0.01971467,0.00260324,0.00978143,19.38000000,-1.28000000,-0.00000000
48,0,0.02200000,0.33300000,0.94500000,0.24000000,0.26000000,0.05000000,0.01997482,0.00288507,0.00983562,19.38000000,-1.28000000,-0.00000000
49,0,0.02100000,0.33200000,0.94600000,-0.15000000,0.19000000,-0.09000000,0.01981741,0.00308445,0.00974118,19.38000000,-1.27000000,-0.00000000
50,0,0.02400000,0.33300000,0.94300000,0.02000000,0.24000000,0.01000000,0.01983859,0.00333859,0.00975177,19.38000000,-1.27000000,0.00000000
51,0,0.02400000,0.33300000,0.94300000,-0.08000000,-0.40000000,-0.11000000,0.01975258,0.00290854,0.00963350,19.38000000,-1.27000000,-0.00000000
52,0,0.02100000,0.32900000,0.94300000,-0.14000000,0.01000000,0.07000000,0.01960403,0.00291915,0.00970778,19.38000000,-1.27000000,-0.00000000
53,0,0.02100000,0.33800000,0.94300000,0.15000000,0.43000000,-0.07000000,0.02789018,0.02667277,0.00584091,19.38000000,-1.27000000,-0.00000000
54,0,0.02400000,0.32900000,0.94300000,-0.09000000,-0.02000000,-0.09000000,0.02779258,0.02665108,0.00574331,19.38000000,-1.27000000,-0.00000000
55,0,0.02400000,0.33600000,0.94100000,0.05000000,0.01000000,0.06000000,0.02784274,0.02666111,0.00580350,19.38000000,-1.28000000,-0.00000000
56,0,0.02300000,0.33400000,0.94500000,0.23000000,-0.01000000,0.15000000,0.02807329,0.02665109,0.00595386,19.38000000,-1.29000000,-0.00000000
57,0,0.02300000,0.32900000,0.94300000,0.01000000,-0.08000000,-0.07000000,0.02808326,0.02657133,0.00588408,19.38000000,-1.29000000,-0.00000000
58,0,0.01700000,0.32400000,0.94100000,-0.12000000,-0.04000000,-0.11000000,0.02796291,0.02653122,0.00577376,19.38000000,-1.29000000,-0.00000000
59,0,0.02600000,0.33000000,0.94300000,-0.02000000,0.10000000,-0.13000000,0.02683295,0.03218103,-0.00157100,19.38000000,-1.28000000,-0.00000000
60,0,0.02100000,0.33100000,0.94300000,0.26000000,-0.01000000,-0.09000000,0.02710523,0.03217056,-0.00166525,19.37000000,-1.29000000,-0.00000000
61,0,0.02000000,0.33400000,0.94500000,-0.20000000,0.07000000,0.18000000,0.02690470,0.03224074,-0.00148477,19.37000000,-1.29000000,-0.00000000
62,0,0.02300000,0.32900000,0.93900000,0.06000000,0.09000000,-0.17000000,0.02696438,0.03233025,-0.00165385,19.37000000,-1.29000000,-0.00000000
63,0,0.02400000,0.32700000,0.94300000,0.00000000,0.26000000,-0.12000000,0.02696438,0.03259249,-0.00177488,19.37000000,-1.29000000,-0.00000000
64,0,0.02800000,0.33400000,0.94000000,0.05000000,0.09000000,0.10000000,0.02701444,0.03268260,-0.00167476,19.37000000,-1.29000000,-0.00000000
65,0,0.02300000,0.33100000,0.94500000,0.10000000,0.02000000,-0.30000000,0.03256116,0.03379195,-0.01831493,19.37000000,-1.29000000,-0.00000000
66,0,0.02300000,0.33700000,0.94300000,-0.01000000,-0.11000000,0.09000000,0.03255056,0.03367536,-0.01821954,19.37000000,-1.29000000,-0.00000000
67,0,0.02400000,0.33200000,0.94100000,0.16000000,0.04000000,0.04000000,0.03271167,0.03371564,-0.01817926,19.38000000,-1.29000000,-0.00000000
68,0,0.02800000,0.33000000,0.94300000,-0.19000000,0.07000000,-0.00000000,0.03252226,0.03378542,-0.01817926,19.38000000,-1.29000000,-0.00000000
69,0,0.02100000,0.33100000,0.94700000,-0.20000000,0.20000000,-0.04000000,0.03232153,0.03398615,-0.01821941,19.38000000,-1.29000000,-0.00000000
70,0,0.02200000,0.32900000,0.93900000,-0.27000000,-0.16000000,-0.30000000,0.03205301,0.03382702,-0.01851777,19.37000000,-1.30000000,-0.00000000
