Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
39,0,0.00600000,0.02500000,0.99900000,-0.12000000,-0.13000000,0.12000000,0.00533222,-0.00600211,0.00244217,1.39000000,-0.68000000,0.00000000
40,0,0.00900000,0.02300000,1.00500000,0.25000000,-0.13000000,0.15000000,0.00556278,-0.00612200,0.00258050,1.39000000,-0.68000000,0.00000000
41,0,0.01000000,0.02800000,1.00000000,-0.11000000,-0.22000000,0.03000000,0.00546314,-0.00632126,0.00260768,1.39000000,-0.68000000,0.00000000
42,0,0.00700000,0.02500000,0.99900000,-0.12000000,-0.03000000,0.00000000,0.00535460,-0.00634840,0.00260768,1.39000000,-0.68000000,0.00000000
43,0,0.01000000,0.02400000,0.99600000,-0.05000000,0.06000000,0.23000000,0.00257573,-0.00301376,0.01539045,1.39000000,-0.68000000,0.01000000
44,0,0.01300000,0.02300000,1.00100000,-0.00000000,-0.01000000,-0.14000000,0.00257573,-0.00302603,0.01521862,1.39000000,-0.68000000,0.01000000
45,0,0.01300000,0.02900000,1.00000000,-0.00000000,0.05000000,-0.14000000,0.00257573,-0.00297328,0.01507092,1.39000000,-0.68000000,0.01000000
46,0,0.01300000,0.02300000,1.00000000,-0.12000000,0.10000000,0.27000000,0.00245657,-0.00287398,0.01533903,1.39000000,-0.68000000,0.01000000
47,0,0.01000000,0.02400000,1.00000000,-0.01000000,0.21000000,0.00000000,0.00244707,-0.00267446,0.01533903,1.39000000,-0.68000000,0.01000000
48,0,0.01200000,0.02400000,0.99900000,-0.04000000,-0.05000000,0.32000000,0.00240983,-0.00272101,0.01563696,1.39000000,-0.68000000,0.01000000
49,0,0.00900000,0.02500000,1.00200000,-0.07000000,0.14000000,-0.07000000,-0.00140705,0.00491274,0.01182008,1.39000000,-0.68000000,0.01000000
50,0,0.01400000,0.02600000,1.00300000,-0.12000000,0.12000000,-0.04000000,-0.00152472,0.00503041,0.01178086,1.39000000,-0.68000000,0.01000000
