Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
55,0,0.47400000,0.05600000,0.87500000,0.04000000,0.03000000,-0.12000000,0.00252664,-0.02265787,0.00020450,3.82000000,-28.44000000,0.03000000
56,0,0.47500000,0.06100000,0.87700000,0.09000000,0.09000000,0.13000000,0.00261606,-0.02256845,0.00033366,3.82000000,-28.43000000,0.03000000
57,0,0.47900000,0.05600000,0.87600000,0.21000000,0.07000000,0.20000000,0.00282441,-0.02249900,0.00053210,3.82000000,-28.44000000,0.03000000
58,0,0.47300000,0.06000000,0.88100000,0.04000000,-0.08000000,-0.12000000,0.00286445,-0.02257908,0.00041198,3.82000000,-28.44000000,0.03000000
59,0,0.47800000,0.06100000,0.87500000,-0.06000000,-0.39000000,0.02000000,-0.00046344,-0.04421037,0.00152127,3.82000000,-28.44000000,0.03000000
60,0,0.47800000,0.06300000,0.88100000,-0.05000000,-0.18000000,-0.01000000,-0.00051635,-0.04440084,0.00151069,3.82000000,-28.44000000,0.03000000
61,0,0.47300000,0.06300000,0.87500000,-0.18000000,-0.08000000,0.14000000,-0.00069640,-0.04448086,0.00165073,3.82000000,-28.44000000,0.03000000
62,0,0.47700000,0.05500000,0.87800000,0.02000000,0.13000000,0.02000000,-0.00067656,-0.04435195,0.00167056,3.82000000,-28.44000000,0.03000000
63,0,0.48300000,0.05800000,0.87500000,-0.14000000,0.04000000,0.05000000,-0.00081563,-0.04431221,0.00172023,3.82000000,-28.44000000,0.03000000
64,0,0.47800000,0.05800000,0.87900000,-0.14000000,-0.11000000,0.26000000,-0.00095724,-0.04442347,0.00198321,3.82000000,-28.44000000,0.03000000
65,0,0.47400000,0.05600000,0.87500000,-0.32000000,-0.16000000,0.16000000,-0.01886316,-0.05337643,0.01093617,3.82000000,-28.44000000,0.03000000
66,0,0.47400000,0.06000000,0.87900000,0.02000000,-0.05000000,0.11000000,-0.01884161,-0.05343028,0.01105465,3.82000000,-28.44000000,0.03000000
67,0,0.47800000,0.06100000,0.87600000,-0.12000000,-0.03000000,-0.07000000,-0.01896399,-0.05346088,0.01098326,3.82000000,-28.44000000,0.03000000
68,0,0.47700000,0.05900000,0.88200000,-0.08000000,0.18000000,0.20000000,-0.01904495,-0.05327873,0.01118565,3.81000000,-28.44000000,0.03000000
69,0,0.48000000,0.05800000,0.87700000,0.04000000,0.03000000,-0.17000000,-0.01900484,-0.05324865,0.01101520,3.82000000,-28.44000000,0.03000000
