Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
51,0,-0.11600000,0.07600000,-0.98900000,-0.24000000,-0.02000000,0.21000000,-0.00640664,-0.01586850,-0.07142219,175.80000000,12.55000000,179.88000000
52,0,-0.11300000,0.07300000,-0.99100000,-0.14000000,-0.21000000,-0.09000000,-0.00654771,-0.01608010,-0.07151288,175.79000000,12.40000000,179.88000000
53,0,-0.12100000,0.07100000,-0.99100000,0.07000000,-0.17000000,-0.18000000,-0.00260389,-0.02565796,-0.08165414,175.79000000,12.32000000,179.88000000
54,0,-0.11400000,0.07200000,-0.99600000,0.05000000,0.20000000,0.10000000,-0.00255169,-0.02544918,-0.08154975,175.79000000,12.25000000,179.88000000
55,0,-0.12000000,0.07100000,-0.98700000,-0.12000000,-0.05000000,0.14000000,-0.00267121,-0.02549898,-0.08141031,175.79000000,12.19000000,179.88000000
56,0,-0.11500000,0.07300000,-0.99200000,-0.15000000,0.10000000,-0.06000000,-0.00282268,-0.02539800,-0.08147090,175.79000000,12.10000000,179.88000000
57,0,-0.11300000,0.06800000,-0.98900000,0.05000000,0.04000000,0.20000000,-0.00277255,-0.02535789,-0.08127037,175.79000000,12.02000000,179.88000000
58,0,-0.11500000,0.07800000,-0.99000000,-0.15000000,0.13000000,-0.14000000,-0.00292198,-0.02522838,-0.08140984,175.79000000,11.91000000,179.88000000
59,0,-0.12100000,0.07200000,-0.99100000,0.17000000,0.16000000,-0.06000000,0.00651580,-0.01634577,-0.08474082,175.79000000,11.77000000,179.88000000
60,0,-0.11300000,0.07200000,-0.99100000,-0.03000000,-0.30000000,-0.18000000,0.00648446,-0.01665915,-0.08492885,175.80000000,11.60000000,179.88000000
61,0,-0.11500000,0.07600000,-0.99600000,0.22000000,0.11000000,-0.19000000,0.00670384,-0.01654946,-0.08511831,175.80000000,11.52000000,179.88000000
62,0,-0.11500000,0.07300000,-0.99100000,0.08000000,0.09000000,0.05000000,0.00678460,-0.01645860,-0.08506783,175.80000000,11.40000000,179.88000000
63,0,-0.12600000,0.07000000,-0.99100000,-0.09000000,0.41000000,0.21000000,0.00669368,-0.01604439,-0.08485567,175.80000000,11.35000000,179.88000000
64,0,-0.11400000,0.06800000,-0.99200000,-0.15000000,0.01000000,-0.03000000,0.00653895,-0.01603407,-0.08488662,175.80000000,11.31000000,179.88000000
65,0,-0.12000000,0.07200000,-0.99500000,0.11000000,0.06000000,-0.08000000,0.01266065,-0.01269497,-0.08933876,175.81000000,11.22000000,179.88000000
66,0,-0.11700000,0.06800000,-0.98900000,-0.07000000,0.13000000,-0.22000000,0.01258764,-0.01255938,-0.08956821,175.81000000,11.17000000,179.88000000
67,0,-0.11700000,0.07400000,-0.99100000,-0.00000000,0.05000000,0.10000000,0.01258764,-0.01250952,-0.08946849,175.81000000,11.04000000,179.88000000
68,0,-0.11500000,0.07100000,-0.99100000,-0.11000000,0.14000000,0.10000000,0.01246841,-0.01235777,-0.08936009,175.81000000,11.03000000,179.88000000
69,0,-0.11200000,0.07300000,-0.99000000,0.05000000,0.30000000,-0.25000000,0.01251890,-0.01205483,-0.08961255,175.81000000,10.99000000,179.88000000
70,0,-0.12000000,0.06800000,-0.99400000,-0.09000000,-0.08000000,0.13000000,0.01242827,-0.01213539,-0.08948164,175.81000000,10.95000000,179.88000000
71,0,-0.11700000,0.06700000,-0.99400000,0.15000000,-0.06000000,-0.01000000,0.02087160,-0.01551271,-0.09004453,175.81000000,10.88000000,179.89000000
72,0,-0.11400000,0.07300000,-0.99300000,-0.15000000,0.09000000,0.02000000,0.02070181,-0.01541085,-0.09002189,175.81000000,10.82000000,179.89000000
73,0,-0.11200000,0.07400000,-0.99100000,0.14000000,-0.08000000,-0.18000000,0.02085287,-0.01549716,-0.09021610,175.81000000,10.72000000,179.89000000
74,0,-0.11400000,0.07400000,-0.98800000,0.07000000,0.17000000,-0.12000000,0.02092445,-0.01532331,-0.09033883,175.81000000,10.68000000,179.89000000
75,0,-0.11600000,0.07300000,-0.98800000,-0.18000000,-0.17000000,0.01000000,0.02074509,-0.01549270,-0.09032886,175.81000000,10.63000000,179.89000000
76,0,-0.11300000,0.07300000,-0.99400000,-0.07000000,0.24000000,-0.14000000,0.02067539,-0.01525373,-0.09046826,175.81000000,10.55000000,179.89000000
77,0,-0.11400000,0.07700000,-0.98900000,-0.17000000,-0.10000000,0.05000000,0.01127802,-0.02078159,-0.08770433,175.81000000,10.49000000,179.89000000
78,0,-0.10900000,0.07500000,-0.99400000,0.09000000,0.22000000,-0.12000000,0.01137242,-0.02055083,-0.08783020,175.81000000,10.42000000,179.89000000
79,0,-0.11700000,0.07500000,-0.99000000,-0.06000000,0.10000000,-0.02000000,0.01131169,-0.02044961,-0.08785045,175.81000000,10.38000000,179.89000000
80,0,-0.11600000,0.06900000,-0.99000000,0.23000000,-0.16000000,0.18000000,0.01154340,-0.02061080,-0.08766911,175.81000000,10.36000000,179.89000000
81,0,-0.11200000,0.07700000,-0.99100000,-0.26000000,0.17000000,0.01000000,0.01128451,-0.02044152,-0.08765915,175.81000000,10.28000000,179.89000000
82,0,-0.12000000,0.07600000,-0.99800000,0.19000000,0.06000000,-0.07000000,0.01147420,-0.02038162,-0.08772904,175.81000000,10.27000000,179.89000000
83,0,-0.11800000,0.07000000,-0.99100000,-0.41000000,-0.15000000,0.15000000,-0.01169904,-0.02885964,-0.07925102,175.81000000,10.21000000,179.89000000
84,0,-0.11300000,0.07500000,-0.98900000,-0.01000000,0.10000000,-0.02000000,-0.01170971,-0.02875296,-0.07927236,175.81000000,10.19000000,179.89000000
85,0,-0.11800000,0.07800000,-0.98600000,0.06000000,-0.04000000,0.33000000,-0.01164918,-0.02879331,-0.07893944,175.81000000,10.15000000,179.89000000
86,0,-0.11600000,0.07100000,-0.99100000,-0.03000000,0.17000000,-0.04000000,-0.01167899,-0.02862440,-0.07897918,175.81000000,10.03000000,179.89000000
87,0,-0.11500000,0.07100000,-0.99200000,0.03000000,-0.04000000,0.20000000,-0.01164921,-0.02866410,-0.07878070,175.81000000,10.01000000,179.89000000
88,0,-0.11400000,0.06900000,-0.99200000,0.22000000,-0.15000000,0.05000000,-0.01142831,-0.02881471,-0.07873050,175.80000000,9.95000000,179.89000000
89,0,-0.11400000,0.07500000,-0.99000000,0.09000000,0.04000000,-0.14000000,-0.00642897,-0.02659278,-0.08650726,175.80000000,9.87000000,179.89000000
90,0,-0.11000000,0.06900000,-0.98900000,0.08000000,0.05000000,-0.17000000,-0.00634353,-0.02653938,-0.08668882,175.80000000,9.83000000,179.89000000
91,0,-0.11800000,0.07200000,-0.99200000,-0.20000000,0.05000000,-0.12000000,-0.00654654,-0.02648862,-0.08681062,175.80000000,9.78000000,179.89000000
92,0,-0.11900000,0.07300000,-0.99100000,0.12000000,0.08000000,0.07000000,-0.00642614,-0.02640836,-0.08674039,175.80000000,9.72000000,179.89000000
93,0,-0.11500000,0.06900000,-0.99100000,-0.06000000,0.14000000,-0.18000000,-0.00654210,-0.02613777,-0.08708828,175.80000000,9.69000000,179.89000000
94,0,-0.11400000,0.07000000,-0.99500000,-0.23000000,-0.16000000,0.03000000,-0.00678653,-0.02630781,-0.08705639,175.80000000,9.66000000,179.89000000
95,0,-0.11500000,0.07500000,-0.99000000,0.05000000,-0.11000000,-0.16000000,-0.00406580,-0.03229342,-0.09576273,175.80000000,9.61000000,179.89000000
96,0,-0.11600000,0.07500000,-0.99300000,0.09000000,0.28000000,-0.03000000,-0.00396796,-0.03198904,-0.09579534,175.80000000,9.56000000,179.89000000
97,0,-0.11400000,0.07100000,-0.99100000,-0.02000000,0.18000000,-0.11000000,-0.00398815,-0.03180737,-0.09590637,175.80000000,9.53000000,179.89000000
98,0,-0.11600000,0.07300000,-0.99000000,-0.19000000,0.08000000,0.05000000,-0.00417684,-0.03172792,-0.09585671,175.80000000,9.49000000,179.89000000
99,0,-0.11400000,0.07600000,-0.99200000,0.36000000,0.07000000,0.00000000,-0.00381434,-0.03165743,-0.09585671,175.80000000,9.44000000,179.89000000
100,0,-0.11800000,0.07600000,-0.98900000,-0.07000000,0.09000000,0.09000000,-0.00388530,-0.03156620,-0.09576549,175.80000000,9.40000000,179.89000000
101,0,-0.11500000,0.07300000,-0.99200000,0.04000000,-0.16000000,0.29000000,-0.00165553,-0.04048525,-0.07959972,175.80000000,9.36000000,179.89000000
102,0,-0.11800000,0.07200000,-0.99700000,0.34000000,-0.25000000,0.17000000,-0.00129599,-0.04074962,-0.07941995,175.80000000,9.34000000,179.89000000
103,0,-0.11500000,0.07400000,-0.99200000,0.15000000,0.01000000,-0.05000000,-0.00114362,-0.04073946,-0.07947073,175.80000000,9.31000000,179.89000000
104,0,-0.11800000,0.07400000,-0.98900000,0.01000000,-0.20000000,-0.00000000,-0.00113356,-0.04094066,-0.07947073,175.80000000,9.27000000,179.89000000
105,0,-0.11500000,0.06900000,-0.98800000,0.28000000,0.03000000,-0.06000000,-0.00085542,-0.04091086,-0.07953033,175.80000000,9.24000000,179.89000000
106,0,-0.11700000,0.07100000,-0.99400000,0.08000000,0.03000000,-0.15000000,-0.00077475,-0.04088061,-0.07968159,175.81000000,9.21000000,179.89000000
107,0,-0.11600000,0.07500000,-0.99100000,-0.03000000,-0.10000000,-0.15000000,-0.00246157,-0.04650334,-0.08811569,175.81000000,9.17000000,179.89000000
108,0,-0.12100000,0.07300000,-0.99000000,-0.12000000,-0.03000000,-0.03000000,-0.00258890,-0.04653517,-0.08814752,175.81000000,9.15000000,179.89000000
109,0,-0.11500000,0.07500000,-0.98900000,0.05000000,-0.18000000,-0.11000000,-0.00253833,-0.04671724,-0.08825878,175.80000000,9.13000000,179.89000000
110,0,-0.11600000,0.07500000,-0.99100000,-0.03000000,0.01000000,-0.12000000,-0.00256945,-0.04670686,-0.08838328,175.80000000,9.10000000,179.89000000
111,0,-0.11500000,0.07500000,-0.98700000,0.07000000,-0.21000000,-0.11000000,-0.00249690,-0.04692453,-0.08849729,175.81000000,9.07000000,179.89000000
112,0,-0.11600000,0.07000000,-0.99200000,-0.06000000,0.19000000,-0.09000000,-0.00255848,-0.04672950,-0.08858968,175.81000000,9.06000000,179.89000000
113,0,-0.11700000,0.07100000,-0.99200000,-0.09000000,0.35000000,-0.11000000,-0.00781234,-0.02629784,-0.09501106,175.81000000,9.03000000,179.89000000
114,0,-0.11300000,0.07400000,-0.98900000,0.15000000,0.04000000,-0.17000000,-0.00765096,-0.02625480,-0.09519395,175.81000000,9.01000000,179.89000000
115,0,-0.12100000,0.07300000,-0.99200000,-0.20000000,-0.09000000,-0.16000000,-0.00785331,-0.02634586,-0.09535582,175.80000000,8.98000000,179.89000000
116,0,-0.11300000,0.07000000,-0.99200000,0.02000000,0.02000000,0.27000000,-0.00783277,-0.02632532,-0.09507854,175.81000000,8.95000000,179.90000000
