Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
1,0,0.39300000,0.23400000,0.89300000,0.10000000,-0.11000000,-0.02000000,0.00010124,-0.00011137,-0.00002025,14.61000000,-22.90000000,-0.00000000
2,0,0.38700000,0.23500000,0.88800000,-0.14000000,-0.15000000,0.09000000,-0.00004036,-0.00026309,0.00007078,14.71000000,-23.17000000,-0.04000000
3,0,0.38800000,0.23500000,0.88800000,-0.18000000,-0.09000000,-0.04000000,-0.00021676,-0.00035129,0.00003158,14.74000000,-23.10000000,-0.05000000
4,0,0.39400000,0.23200000,0.89400000,0.17000000,-0.24000000,0.11000000,-0.00005008,-0.00058660,0.00013944,14.73000000,-23.14000000,-0.04000000
5,0,0.39100000,0.23700000,0.89200000,-0.22000000,-0.12000000,-0.12000000,-0.00027591,-0.00070978,0.00001626,14.70000000,-23.08000000,-0.04000000
6,0,0.39400000,0.23400000,0.88800000,0.11000000,0.11000000,-0.05000000,-0.00016205,-0.00059592,-0.00003550,14.70000000,-23.06000000,-0.03000000
7,0,0.39300000,0.23200000,0.89300000,-0.14000000,0.04000000,-0.05000000,-0.00030733,-0.00055442,-0.00008738,14.72000000,-23.04000000,-0.04000000
8,0,0.39100000,0.23100000,0.89000000,-0.07000000,-0.07000000,0.06000000,-0.00037855,-0.00062564,-0.00002634,14.70000000,-23.03000000,-0.03000000
9,0,0.39100000,0.22800000,0.89200000,0.14000000,-0.04000000,-0.12000000,-0.00023684,-0.00066612,-0.00014780,14.68000000,-23.03000000,-0.03000000
10,0,0.38900000,0.23400000,0.88700000,0.17000000,-0.05000000,-0.02000000,-0.00006003,-0.00071813,-0.00016860,14.70000000,-23.04000000,-0.03000000
11,0,0.39100000,0.23800000,0.89000000,0.11000000,-0.01000000,0.11000000,0.00005081,-0.00072821,-0.00005776,14.69000000,-23.05000000,-0.03000000
12,0,0.38900000,0.23300000,0.89000000,0.01000000,0.23000000,-0.05000000,0.00006092,-0.00049579,-0.00010828,14.69000000,-23.05000000,-0.03000000
