Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
58,0,-0.22700000,-0.44500000,0.86500000,-0.06000000,-0.14000000,-0.26000000,-0.01402880,0.01861089,0.01408764,-27.00000000,13.07000000,-0.01000000
59,0,-0.22700000,-0.44200000,0.86900000,0.04000000,0.14000000,0.13000000,-0.01180799,0.02638371,0.02130526,-27.00000000,13.07000000,-0.01000000
60,0,-0.22500000,-0.44100000,0.86700000,-0.11000000,0.05000000,-0.12000000,-0.01192571,0.02643722,0.02117684,-27.00000000,13.07000000,-0.02000000
61,0,-0.22400000,-0.44500000,0.86400000,-0.02000000,-0.00000000,-0.02000000,-0.01194592,0.02643722,0.02115663,-27.00000000,13.06000000,-0.02000000
62,0,-0.22900000,-0.44500000,0.86700000,-0.16000000,0.07000000,0.24000000,-0.01210642,0.02650744,0.02139738,-27.00000000,13.06000000,-0.02000000
63,0,-0.22300000,-0.43700000,0.86800000,0.04000000,0.20000000,0.02000000,-0.01206569,0.02671107,0.02141774,-27.00000000,13.06000000,-0.02000000
64,0,-0.22500000,-0.43800000,0.86900000,0.00000000,0.27000000,0.20000000,-0.01206569,0.02698256,0.02161884,-27.00000000,13.06000000,-0.02000000
65,0,-0.22800000,-0.44400000,0.86800000,0.08000000,-0.05000000,0.09000000,-0.00755164,0.02416127,0.02669715,-27.00000000,13.06000000,-0.02000000
66,0,-0.22600000,-0.44100000,0.86900000,-0.09000000,0.08000000,-0.16000000,-0.00764516,0.02424440,0.02653089,-27.00000000,13.06000000,-0.02000000
67,0,-0.22500000,-0.43900000,0.86800000,0.02000000,0.12000000,0.09000000,-0.00762531,0.02436349,0.02662021,-27.00000000,13.06000000,-0.02000000
68,0,-0.22600000,-0.44400000,0.86800000,-0.13000000,-0.08000000,-0.02000000,-0.00775411,0.02428423,0.02660039,-27.00000000,13.06000000,-0.02000000
69,0,-0.22900000,-0.44200000,0.87000000,0.10000000,0.07000000,-0.04000000,-0.00765265,0.02435525,0.02655981,-27.00000000,13.06000000,-0.02000000
70,0,-0.22600000,-0.43900000,0.86700000,0.21000000,0.17000000,0.27000000,-0.00743939,0.02452789,0.02683400,-27.00000000,13.07000000,-0.02000000
71,0,-0.22400000,-0.43700000,0.86400000,0.07000000,-0.09000000,0.21000000,-0.00355291,0.01953099,0.03849344,-27.00000000,13.07000000,-0.02000000
72,0,-0.22400000,-0.44500000,0.87000000,-0.04000000,0.05000000,0.06000000,-0.00359597,0.01958481,0.03855802,-27.00000000,13.06000000,-0.02000000
73,0,-0.22600000,-0.43800000,0.86800000,0.06000000,0.05000000,0.02000000,-0.00353475,0.01963582,0.03857842,-27.00000000,13.06000000,-0.02000000
74,0,-0.23400000,-0.44200000,0.87000000,-0.06000000,-0.09000000,0.10000000,-0.00359436,0.01954640,0.03867778,-27.00000000,13.06000000,-0.02000000
75,0,-0.22800000,-0.44600000,0.86400000,0.04000000,-0.20000000,0.01000000,-0.00355475,0.01934835,0.03868768,-27.00000000,13.06000000,-0.02000000
76,0,-0.22900000,-0.44000000,0.86700000,-0.00000000,-0.22000000,-0.14000000,-0.00355475,0.01912687,0.03854675,-27.00000000,13.06000000,-0.02000000
77,0,-0.22100000,-0.44500000,0.87100000,0.10000000,-0.11000000,0.11000000,0.00201324,0.01300208,0.04467154,-27.00000000,13.06000000,-0.02000000
78,0,-0.22300000,-0.43800000,0.86700000,0.15000000,0.15000000,-0.03000000,0.00219360,0.01318245,0.04463546,-27.00000000,13.06000000,-0.02000000
79,0,-0.22700000,-0.44500000,0.87000000,0.04000000,0.30000000,-0.07000000,0.00223413,0.01348639,0.04456454,-27.00000000,13.06000000,-0.02000000
80,0,-0.22600000,-0.44500000,0.86600000,-0.03000000,-0.17000000,-0.11000000,0.00220439,0.01331785,0.04445548,-27.00000000,13.06000000,-0.02000000
81,0,-0.22400000,-0.44500000,0.86800000,0.17000000,0.01000000,-0.21000000,0.00237496,0.01332788,0.04424478,-27.00000000,13.06000000,-0.02000000
82,0,-0.22600000,-0.44100000,0.86400000,0.03000000,-0.03000000,0.12000000,0.00240527,0.01329757,0.04436604,-27.00000000,13.06000000,-0.02000000
83,0,-0.22400000,-0.44300000,0.86500000,-0.06000000,0.19000000,0.06000000,-0.00096078,0.02395675,0.04773209,-27.00000000,13.06000000,-0.02000000
84,0,-0.22300000,-0.44000000,0.86300000,-0.29000000,-0.08000000,0.11000000,-0.00126351,0.02387323,0.04784692,-27.00000000,13.06000000,-0.02000000
85,0,-0.22300000,-0.44200000,0.87200000,-0.06000000,0.06000000,-0.04000000,-0.00132303,0.02393275,0.04780725,-27.00000000,13.06000000,-0.02000000
86,0,-0.22700000,-0.44800000,0.86200000,0.12000000,-0.00000000,0.24000000,-0.00120431,0.02393275,0.04804468,-27.00000000,13.06000000,-0.02000000
87,0,-0.22800000,-0.43900000,0.86800000,-0.28000000,0.12000000,0.11000000,-0.00148726,0.02405401,0.04815584,-27.00000000,13.06000000,-0.02000000
88,0,-0.22600000,-0.44000000,0.87200000,0.00000000,-0.25000000,0.12000000,-0.00148726,0.02380037,0.04827759,-27.00000000,13.06000000,-0.02000000
89,0,-0.23400000,-0.44300000,0.86800000,-0.21000000,0.10000000,-0.05000000,-0.01317273,0.02936488,0.04549533,-27.00000000,13.06000000,-0.02000000
90,0,-0.22500000,-0.44300000,0.87000000,-0.10000000,0.08000000,0.16000000,-0.01327814,0.02944921,0.04566399,-27.00000000,13.06000000,-0.02000000
91,0,-0.22500000,-0.44200000,0.87100000,-0.17000000,0.06000000,0.27000000,-0.01344993,0.02950984,0.04593684,-27.00000000,13.06000000,-0.02000000
92,0,-0.23200000,-0.44400000,0.87000000,0.33000000,-0.31000000,-0.12000000,-0.01312055,0.02920042,0.04581706,-27.00000000,13.05000000,-0.02000000
93,0,-0.22600000,-0.44700000,0.86600000,0.13000000,0.12000000,-0.01000000,-0.01298844,0.02932237,0.04580690,-27.00000000,13.05000000,-0.02000000
94,0,-0.22500000,-0.44200000,0.86600000,0.05000000,0.14000000,0.04000000,-0.01293809,0.02946334,0.04584718,-27.00000000,13.06000000,-0.02000000
95,0,-0.22500000,-0.44400000,0.86900000,0.09000000,-0.25000000,0.00000000,-0.00794772,0.01560119,0.04584718,-27.00000000,13.06000000,-0.02000000
96,0,-0.22600000,-0.44600000,0.87100000,0.16000000,0.10000000,-0.02000000,-0.00778073,0.01570555,0.04582630,-27.00000000,13.05000000,-0.02000000
97,0,-0.23100000,-0.44500000,0.87400000,0.16000000,0.04000000,-0.14000000,-0.00762172,0.01574531,0.04568717,-27.00000000,13.05000000,-0.02000000
98,0,-0.22400000,-0.44400000,0.86800000,0.16000000,-0.11000000,-0.06000000,-0.00746320,0.01563632,0.04562772,-27.01000000,13.05000000,-0.02000000
99,0,-0.22500000,-0.44000000,0.86600000,-0.03000000,-0.22000000,0.02000000,-0.00749345,0.01541448,0.04564789,-27.01000000,13.05000000,-0.02000000
100,0,-0.22600000,-0.44300000,0.87200000,0.03000000,0.13000000,0.01000000,-0.00746264,0.01554799,0.04565816,-27.01000000,13.05000000,-0.02000000
101,0,-0.22700000,-0.44500000,0.86800000,0.14000000,-0.05000000,0.11000000,0.00044573,0.01272357,0.05187188,-27.01000000,13.05000000,-0.02000000
102,0,-0.22100000,-0.43900000,0.86700000,-0.06000000,0.03000000,-0.24000000,0.00038314,0.01275487,0.05162152,-27.01000000,13.05000000,-0.02000000
103,0,-0.22300000,-0.44400000,0.86400000,0.16000000,-0.12000000,0.02000000,0.00054276,0.01263515,0.05164147,-27.01000000,13.05000000,-0.02000000
104,0,-0.22800000,-0.44600000,0.86900000,0.03000000,0.05000000,0.16000000,0.00057350,0.01268638,0.05180540,-27.01000000,13.05000000,-0.02000000
105,0,-0.22500000,-0.44300000,0.86900000,0.14000000,-0.17000000,0.11000000,0.00071481,0.01251479,0.05191643,-27.01000000,13.05000000,-0.02000000
106,0,-0.21900000,-0.44300000,0.87100000,0.10000000,-0.09000000,-0.15000000,0.00081467,0.01242492,0.05176664,-27.01000000,13.05000000,-0.02000000
107,0,-0.22800000,-0.44400000,0.86900000,0.03000000,0.09000000,0.18000000,0.00247773,0.01741409,0.06174499,-27.01000000,13.05000000,-0.02000000
108,0,-0.23100000,-0.44200000,0.86900000,-0.03000000,0.12000000,-0.16000000,0.00244661,0.01753856,0.06157904,-27.01000000,13.05000000,-0.02000000
109,0,-0.22400000,-0.44400000,0.86400000,0.08000000,0.33000000,-0.02000000,0.00252596,0.01786589,0.06155920,-27.01000000,13.05000000,-0.02000000
110,0,-0.22600000,-0.44600000,0.87100000,0.19000000,0.12000000,0.04000000,0.00271751,0.01798687,0.06159952,-27.01000000,13.05000000,-0.02000000
111,0,-0.21900000,-0.43700000,0.86900000,0.18000000,0.02000000,0.31000000,0.00289747,0.01800687,0.06190946,-27.00000000,13.05000000,-0.02000000
112,0,-0.22700000,-0.44000000,0.86500000,0.25000000,-0.10000000,-0.01000000,0.00315076,0.01790555,0.06189933,-27.00000000,13.05000000,-0.02000000
113,0,-0.22400000,-0.44200000,0.86900000,0.26000000,-0.00000000,-0.12000000,0.01784400,0.01790555,0.05511783,-27.00000000,13.05000000,-0.02000000
114,0,-0.23000000,-0.44600000,0.86500000,0.25000000,-0.29000000,0.18000000,0.01810485,0.01760296,0.05530565,-27.00000000,13.05000000,-0.02000000
115,0,-0.22600000,-0.44100000,0.87100000,-0.01000000,0.03000000,0.06000000,0.01809471,0.01763340,0.05536652,-27.00000000,13.05000000,-0.02000000
116,0,-0.22400000,-0.44600000,0.87000000,-0.13000000,0.16000000,0.05000000,0.01796216,0.01779653,0.05541750,-27.00000000,13.05000000,-0.02000000
117,0,-0.22300000,-0.43900000,0.86600000,0.03000000,0.10000000,0.17000000,0.01799187,0.01789558,0.05558588,-27.00000000,13.05000000,-0.02000000
118,0,-0.22200000,-0.44200000,0.87000000,-0.03000000,-0.06000000,0.10000000,0.01796208,0.01783599,0.05568520,-27.00000000,13.05000000,-0.02000000
119,0,-0.22200000,-0.44700000,0.86900000,0.07000000,-0.00000000,0.13000000,0.02184284,0.01783599,0.06289231,-27.00000000,13.05000000,-0.02000000
120,0,-0.22600000,-0.44400000,0.87100000,0.14000000,0.04000000,0.10000000,0.02198851,0.01787761,0.06299637,-27.00000000,13.05000000,-0.02000000
121,0,-0.22900000,-0.44400000,0.86800000,0.18000000,0.18000000,0.17000000,0.02216972,0.01805882,0.06316751,-27.00000000,13.05000000,-0.02000000
122,0,-0.22900000,-0.44300000,0.86700000,-0.03000000,0.08000000,-0.14000000,0.02213956,0.01813926,0.06302673,-27.00000000,13.05000000,-0.02000000
123,0,-0.22600000,-0.44300000,0.86700000,-0.20000000,-0.25000000,0.12000000,0.02194170,0.01789194,0.06314545,-27.00000000,13.05000000,-0.02000000
124,0,-0.22300000,-0.44400000,0.87000000,-0.00000000,-0.09000000,-0.04000000,0.02194170,0.01780266,0.06310577,-27.00000000,13.05000000,-0.02000000
125,0,-0.22100000,-0.44000000,0.86600000,0.14000000,-0.11000000,0.08000000,0.02972363,0.01168829,0.06755259,-27.00000000,13.05000000,-0.02000000
126,0,-0.22700000,-0.44300000,0.87100000,0.16000000,-0.04000000,0.11000000,0.02989054,0.01164656,0.06766734,-27.00000000,13.05000000,-0.02000000
127,0,-0.22900000,-0.44100000,0.86500000,-0.01000000,-0.10000000,0.07000000,0.02988048,0.01154598,0.06773775,-27.00000000,13.05000000,-0.02000000
128,0,-0.22500000,-0.44800000,0.86900000,0.07000000,0.11000000,-0.03000000,0.02995057,0.01165612,0.06770771,-27.00000000,13.05000000,-0.02000000
129,0,-0.22100000,-0.44200000,0.86600000,0.14000000,0.06000000,0.08000000,0.03008960,0.01171571,0.06778716,-27.00000000,13.05000000,-0.02000000
130,0,-0.22200000,-0.44300000,0.86900000,-0.43000000,0.22000000,0.09000000,0.02966123,0.01193487,0.06787682,-27.00000000,13.05000000,-0.02000000
131,0,-0.22800000,-0.44100000,0.86200000,0.09000000,-0.06000000,0.18000000,0.03467384,0.00859314,0.07790203,-27.00000000,13.05000000,-0.02000000
132,0,-0.23000000,-0.44200000,0.87000000,-0.00000000,0.03000000,-0.01000000,0.03467384,0.00862581,0.07789114,-27.00000000,13.05000000,-0.02000000
133,0,-0.22400000,-0.44300000,0.86800000,0.21000000,0.13000000,-0.04000000,0.03494448,0.00879335,0.07783959,-27.00000000,13.05000000,-0.02000000
134,0,-0.22500000,-0.44300000,0.86600000,-0.04000000,-0.00000000,0.02000000,0.03489678,0.00879335,0.07786344,-27.00000000,13.05000000,-0.02000000
135,0,-0.22500000,-0.44300000,0.87200000,-0.25000000,-0.13000000,0.14000000,0.03459927,0.00863864,0.07803005,-27.00000000,13.05000000,-0.02000000
136,0,-0.22200000,-0.44100000,0.86900000,-0.07000000,-0.02000000,0.19000000,0.03451536,0.00861467,0.07825779,-27.00000000,13.05000000,-0.02000000
137,0,-0.23300000,-0.44200000,0.87000000,0.09000000,0.12000000,0.10000000,0.03949797,0.01525815,0.08379402,-27.00000000,13.05000000,-0.01000000
138,0,-0.22300000,-0.44100000,0.87100000,0.04000000,0.07000000,0.17000000,0.03954683,0.01534366,0.08400168,-27.01000000,13.05000000,-0.01000000
139,0,-0.23200000,-0.44300000,0.86500000,-0.07000000,-0.12000000,0.07000000,0.03946353,0.01520085,0.08408498,-27.01000000,13.06000000,-0.01000000
140,0,-0.22400000,-0.44000000,0.86800000,-0.18000000,0.15000000,0.02000000,0.03924962,0.01537911,0.08410875,-27.01000000,13.05000000,-0.01000000
141,0,-0.22500000,-0.44500000,0.86400000,0.01000000,-0.16000000,-0.02000000,0.03926155,0.01518824,0.08408489,-27.01000000,13.05000000,-0.01000000
142,0,-0.22600000,-0.44500000,0.87000000,-0.02000000,-0.22000000,-0.02000000,0.03923072,0.01484912,0.08405406,-27.01000000,13.05000000,-0.01000000
143,0,-0.22500000,-0.44100000,0.86800000,-0.18000000,0.06000000,-0.11000000,0.02946695,0.01810371,0.07808731,-27.01000000,13.05000000,-0.01000000
144,0,-0.22400000,-0.44200000,0.86600000,-0.04000000,-0.13000000,-0.06000000,0.02942276,0.01796010,0.07802103,-27.01000000,13.05000000,-0.01000000
145,0,-0.23000000,-0.44500000,0.86900000,0.05000000,0.05000000,0.22000000,0.02947668,0.01801402,0.07825829,-27.01000000,13.05000000,-0.01000000
146,0,-0.22500000,-0.44500000,0.86600000,0.05000000,-0.08000000,0.05000000,0.02953101,0.01792709,0.07831262,-27.01000000,13.05000000,-0.01000000
147,0,-0.22500000,-0.44600000,0.86800000,-0.06000000,0.16000000,-0.02000000,0.02946715,0.01809740,0.07829133,-27.01000000,13.05000000,-0.01000000
148,0,-0.22800000,-0.44800000,0.86600000,0.19000000,0.01000000,-0.13000000,0.02977602,0.01811366,0.07808000,-27.01000000,13.05000000,-0.01000000
149,0,-0.22500000,-0.43600000,0.86500000,-0.25000000,0.09000000,0.11000000,0.01585145,0.02312650,0.08420681,-27.01000000,13.06000000,-0.01000000
150,0,-0.22200000,-0.44000000,0.86900000,0.07000000,-0.13000000,0.03000000,0.01593481,0.02297170,0.08424253,-27.01000000,13.05000000,-0.01000000
151,0,-0.22200000,-0.43800000,0.86900000,0.01000000,-0.19000000,0.10000000,0.01594588,0.02276126,0.08435329,-27.01000000,13.05000000,-0.01000000
152,0,-0.22600000,-0.44400000,0.86600000,-0.15000000,0.02000000,0.26000000,0.01578551,0.02278265,0.08463127,-27.01000000,13.05000000,-0.01000000
153,0,-0.22700000,-0.44200000,0.86900000,-0.21000000,-0.23000000,-0.04000000,0.01553605,0.02250943,0.08458375,-27.01000000,13.05000000,-0.01000000
154,0,-0.22300000,-0.44400000,0.86500000,-0.03000000,-0.26000000,-0.05000000,0.01550330,0.02222562,0.08452918,-27.01000000,13.05000000,-0.01000000
155,0,-0.22500000,-0.45000000,0.86800000,0.14000000,0.23000000,0.04000000,0.02317719,0.03483272,0.08672171,-27.01000000,13.05000000,-0.01000000
156,0,-0.23200000,-0.44100000,0.86700000,0.04000000,0.12000000,-0.01000000,0.02322126,0.03496494,0.08671070,-27.01000000,13.05000000,-0.01000000
157,0,-0.22500000,-0.44100000,0.86800000,-0.06000000,0.18000000,-0.18000000,0.02315670,0.03515863,0.08651700,-27.01000000,13.05000000,-0.01000000
158,0,-0.22800000,-0.44100000,0.86600000,-0.10000000,0.32000000,0.05000000,0.02304732,0.03550863,0.08657169,-27.01000000,13.05000000,-0.01000000
159,0,-0.22400000,-0.44500000,0.86700000,0.26000000,-0.00000000,-0.16000000,0.02332729,0.03550863,0.08639940,-27.01000000,13.05000000,-0.01000000
160,0,-0.22800000,-0.45200000,0.86400000,0.18000000,-0.16000000,0.14000000,0.02352476,0.03533310,0.08655299,-27.01000000,13.05000000,-0.01000000
161,0,-0.22100000,-0.43900000,0.87000000,-0.04000000,-0.11000000,0.21000000,0.02132045,0.02927122,0.09812566,-27.01000000,13.05000000,-0.01000000
162,0,-0.22700000,-0.44000000,0.86500000,-0.01000000,0.07000000,-0.13000000,0.02130947,0.02934805,0.09798297,-27.01000000,13.05000000,-0.01000000
163,0,-0.22600000,-0.44400000,0.86900000,-0.00000000,-0.22000000,-0.11000000,0.02130947,0.02911525,0.09786657,-27.01000000,13.05000000,-0.01000000
164,0,-0.22900000,-0.44100000,0.86500000,0.14000000,0.20000000,0.10000000,0.02146126,0.02933209,0.09797499,-27.01000000,13.05000000,-0.01000000
165,0,-0.22800000,-0.44700000,0.86400000,0.26000000,0.08000000,0.03000000,0.02174724,0.02942008,0.09800799,-27.01000000,13.05000000,-0.01000000
166,0,-0.22000000,-0.44100000,0.86900000,-0.07000000,-0.08000000,-0.15000000,0.02167123,0.02933321,0.09784511,-27.01000000,13.05000000,-0.01000000
167,0,-0.22700000,-0.44200000,0.86900000,-0.22000000,-0.02000000,0.31000000,0.00949445,0.02822623,0.11500329,-27.01000000,13.05000000,-0.01000000
168,0,-0.22600000,-0.44000000,0.86300000,-0.20000000,0.04000000,-0.11000000,0.00927580,0.02826996,0.11488303,-27.01000000,13.05000000,-0.01000000
