Timestamp,X_DEL_VEL,Y_DEL_VEL,Z_DEL_VEL,ROLL,PITCH,HEADING
54.91197085380554,0.11254508090019222,-0.5504726264476784,54.9011843895911,-0.56,-0.12,-0.04
54.912866830825806,0.1125504567623138,-0.550481586217881,54.902078574657324,-0.56,-0.12,-0.04
54.968719482421875,0.1125504567623138,-0.55120767068863,54.95765196299541,-0.56,-0.13,-0.04
54.969674587249756,0.11254950165748592,-0.5512191319465646,54.9586108882426,-0.56,-0.12,-0.04
54.97056794166565,0.1125521817207336,-0.5512289588451394,54.95950334930408,-0.56,-0.12,-0.04
54.97146010398865,0.11255753469467158,-0.5512369883060464,54.96039818811405,-0.56,-0.12,-0.04
54.973167181015015,0.11256265592575068,-0.5512506449222573,54.962105265140416,-0.56,-0.13,-0.04
54.97418475151062,0.1125657086372375,-0.5512557327747353,54.963124870777015,-0.56,-0.13,-0.04
55.0282940864563,0.11245748996734614,-0.5517427167892464,55.01750475239742,-0.56,-0.12,-0.04
55.029263973236084,0.11245458030700678,-0.5517514457702645,55.018475609063984,-0.56,-0.13,-0.04
55.03016757965088,0.11246451997756952,-0.5517586746215828,55.01938011908519,-0.56,-0.13,-0.04
55.03105354309082,0.1124662919044494,-0.5517639904022225,55.020265196561695,-0.56,-0.13,-0.04
55.03195762634277,0.1124681000709533,-0.55177212715149,55.0211683757304,-0.56,-0.13,-0.04
55.0328574180603,0.11246899986267082,-0.5517811250686654,55.02206816744793,-0.56,-0.13,-0.04
55.089232206344604,0.11291999816894524,-0.5526267468929299,55.07838658094394,-0.56,-0.13,-0.04
55.09017729759216,0.1129209432601928,-0.5526361978054055,55.07932505655277,-0.56,-0.12,-0.04
55.09108090400696,0.11292546129226677,-0.552647041082383,55.08022595214832,-0.56,-0.12,-0.04
55.09198331832886,0.11293087577819817,-0.5526623821258554,55.08113107371318,-0.56,-0.12,-0.04
55.09288239479065,0.11293177485465997,-0.5526695747375497,55.08203015017497,-0.56,-0.13,-0.04
55.09378170967102,0.11293357348442071,-0.5526758699417124,55.0829267671107,-0.56,-0.13,-0.04
55.14917874336243,0.11315516161918633,-0.5531190462112436,55.13821300673472,-0.56,-0.13,-0.04
55.150120973587036,0.1131617572307586,-0.5531284685134897,55.139157121419785,-0.56,-0.13,-0.04
55.15101933479309,0.11316085886955254,-0.5531383504867563,55.14005458426463,-0.56,-0.13,-0.04
55.15191030502319,0.11316531372070306,-0.5531454782485972,55.140942881584046,-0.56,-0.13,-0.05
55.15281391143799,0.11316712093353265,-0.5531545143127451,55.14184648799884,-0.56,-0.12,-0.05
55.15371012687683,0.11317160201072686,-0.5531679575443277,55.14274270343768,-0.56,-0.13,-0.05
55.20914435386658,0.11339333891868585,-0.5535559971332559,55.19806606197345,-0.56,-0.13,-0.05
55.210084438323975,0.11339615917205804,-0.5535644578933725,55.19900614643085,-0.56,-0.13,-0.05
55.21098279953003,0.11340244770050042,-0.5535752382278452,55.1999045076369,-0.56,-0.13,-0.05
55.21187734603882,0.11340602588653557,-0.5535806055068979,55.20080084323871,-0.55,-0.13,-0.04
55.21295380592346,0.1134092552661895,-0.553592446565629,55.20187622666347,-0.55,-0.13,-0.04
55.21386384963989,0.11340834522247308,-0.5536033670902262,55.20278900051105,-0.55,-0.13,-0.04
55.270106077194214,0.11363331413269036,-0.5539408204555522,55.258918743610266,-0.55,-0.12,-0.04
55.27104568481445,0.11363519334793083,-0.5539502165317546,55.25985553240764,-0.55,-0.12,-0.04
55.27195453643799,0.11363973760604851,-0.5539620316028605,55.26076074862468,-0.55,-0.12,-0.04
55.272857427597046,0.11364244627952567,-0.553969254732133,55.261669057130696,-0.55,-0.12,-0.04
55.27376627922058,0.11364608168601982,-0.5539765255451212,55.26257790875423,-0.55,-0.12,-0.04
55.27466154098511,0.11364787220954888,-0.553986373424531,55.26347317051876,-0.55,-0.12,-0.04
55.33010506629944,0.11398053336143486,-0.5545962522029887,55.318750365257145,-0.55,-0.13,-0.04
55.33104419708252,0.1139833507537841,-0.5546009478569041,55.31969137430179,-0.55,-0.13,-0.04
55.33194613456726,0.11398515462875358,-0.5546045556068431,55.320590605974076,-0.55,-0.13,-0.04
55.332836627960205,0.11398782610893242,-0.5546143510341655,55.3214837708472,-0.55,-0.13,-0.04
55.333725452423096,0.11399138140678398,-0.5546276834011088,55.32237081766117,-0.55,-0.13,-0.04
55.33462071418762,0.11399675297737115,-0.5546357407569895,55.32326607942569,-0.55,-0.13,-0.04
55.39005422592163,0.11394131946563714,-0.5551900758743296,55.378755024671435,-0.55,-0.13,-0.04
55.39101982116699,0.11394518184661859,-0.5551997318267832,55.37971772313106,-0.55,-0.13,-0.04
55.391918659210205,0.11394787836074823,-0.5552069225311289,55.380615662336226,-0.55,-0.13,-0.04
55.3928165435791,0.11394967412948602,-0.5552176971435556,55.38151534247386,-0.55,-0.13,-0.04
55.393709897994995,0.11395592761039727,-0.5552239506244668,55.382411376953,-0.55,-0.13,-0.04
55.39460039138794,0.11395859909057611,-0.5552319650650034,55.38330276083934,-0.55,-0.13,-0.04
55.450971603393555,0.11429682636260981,-0.5556829347610484,55.43967397284496,-0.55,-0.13,-0.04
55.45191550254822,0.11429871416091913,-0.5556914298534403,55.440620703697086,-0.55,-0.13,-0.04
55.452823877334595,0.11430234766006464,-0.5557032387256632,55.44152907848346,-0.55,-0.13,-0.04
55.45371913909912,0.1143077192306518,-0.555713086605073,55.4424216544627,-0.55,-0.13,-0.04
55.45461320877075,0.11430950736999507,-0.5557211332321177,55.44331751227367,-0.55,-0.13,-0.04
55.45551609992981,0.11431221604347223,-0.5557310650348674,55.444224917888526,-0.55,-0.13,-0.04
55.5109384059906,0.11436763834953302,-0.5563407104015361,55.49964722394932,-0.55,-0.13,-0.04
55.51188349723816,0.11436196780204767,-0.5563501613140117,55.500592315196876,-0.55,-0.12,-0.04
55.512794494628906,0.11436561179161066,-0.5563638262748729,55.501506045579795,-0.55,-0.12,-0.04
55.51373338699341,0.11436373400688166,-0.5563779096603404,55.50244118237484,-0.55,-0.12,-0.04
