Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
37,0,0.75500000,0.02400000,0.65800000,-0.03000000,-0.17000000,0.05000000,-0.00772520,-0.00346615,0.01231355,1.96000000,-48.76000000,-0.22000000
38,0,0.75600000,0.01700000,0.66200000,0.14000000,-0.06000000,-0.04000000,-0.00758202,-0.00352751,0.01227265,1.95000000,-48.76000000,-0.22000000
39,0,0.75200000,0.02100000,0.65900000,0.08000000,0.03000000,-0.02000000,-0.00750149,-0.00349731,0.01225251,1.95000000,-48.76000000,-0.22000000
40,0,0.75200000,0.02400000,0.66300000,-0.14000000,-0.04000000,-0.08000000,-0.01537101,-0.00574574,0.00775564,1.96000000,-48.76000000,-0.22000000
41,0,0.74800000,0.02700000,0.66000000,0.03000000,-0.04000000,-0.01000000,-0.01533906,-0.00578835,0.00774499,1.96000000,-48.76000000,-0.22000000
42,0,0.75200000,0.02200000,0.65800000,0.12000000,0.07000000,-0.10000000,-0.01521691,-0.00571709,0.00764320,1.96000000,-48.76000000,-0.22000000
43,0,0.75300000,0.02500000,0.66000000,0.21000000,-0.20000000,-0.08000000,-0.01500324,-0.00592058,0.00756181,1.96000000,-48.76000000,-0.22000000
44,0,0.75200000,0.01600000,0.66000000,0.16000000,-0.06000000,0.19000000,-0.01484217,-0.00598098,0.00775308,1.96000000,-48.76000000,-0.22000000
45,0,0.74700000,0.01900000,0.65900000,-0.01000000,0.00000000,0.28000000,-0.01485263,-0.00598098,0.00804597,1.96000000,-48.76000000,-0.22000000
46,0,0.74800000,0.02200000,0.65600000,0.08000000,-0.03000000,-0.22000000,-0.01042071,-0.00764295,-0.00414182,1.97000000,-48.76000000,-0.23000000
47,0,0.75500000,0.02200000,0.66100000,0.16000000,0.01000000,0.11000000,-0.01025117,-0.00763236,-0.00402526,1.97000000,-48.76000000,-0.23000000
48,0,0.75200000,0.02200000,0.66000000,-0.14000000,0.03000000,-0.21000000,-0.01039277,-0.00760201,-0.00423767,1.97000000,-48.76000000,-0.23000000
49,0,0.75400000,0.02600000,0.65700000,0.06000000,-0.08000000,0.07000000,-0.01033196,-0.00768310,-0.00416671,1.97000000,-48.76000000,-0.23000000
50,0,0.74700000,0.02000000,0.66000000,0.04000000,-0.22000000,-0.08000000,-0.01029193,-0.00790327,-0.00424677,1.97000000,-48.76000000,-0.23000000
51,0,0.75300000,0.01900000,0.65800000,-0.08000000,-0.03000000,-0.07000000,-0.01037204,-0.00793331,-0.00431687,1.97000000,-48.76000000,-0.23000000
52,0,0.75100000,0.02000000,0.65800000,-0.11000000,-0.08000000,-0.02000000,-0.01648868,-0.01238177,-0.00542899,1.97000000,-48.76000000,-0.23000000
53,0,0.74900000,0.01800000,0.65900000,-0.08000000,-0.37000000,-0.31000000,-0.01657440,-0.01277825,-0.00576117,1.97000000,-48.76000000,-0.23000000
54,0,0.75700000,0.02900000,0.65900000,-0.03000000,-0.17000000,0.14000000,-0.01660481,-0.01295056,-0.00561926,1.96000000,-48.76000000,-0.23000000
55,0,0.75100000,0.01900000,0.65700000,0.02000000,0.08000000,0.00000000,-0.01658441,-0.01286896,-0.00561926,1.96000000,-48.75000000,-0.22000000
56,0,0.75300000,0.02200000,0.66400000,-0.08000000,0.14000000,-0.06000000,-0.01666485,-0.01272818,-0.00567960,1.96000000,-48.75000000,-0.23000000
57,0,0.74900000,0.02700000,0.65700000,-0.20000000,0.09000000,-0.07000000,-0.01686547,-0.01263790,-0.00574981,1.96000000,-48.75000000,-0.22000000
58,0,0.75300000,0.02600000,0.66100000,0.16000000,0.04000000,-0.15000000,-0.00737171,-0.01026446,-0.01465022,1.95000000,-48.75000000,-0.22000000
59,0,0.75200000,0.02500000,0.65700000,-0.08000000,-0.20000000,0.07000000,-0.00746092,-0.01048750,-0.01457216,1.95000000,-48.75000000,-0.22000000
60,0,0.75500000,0.02500000,0.66500000,-0.15000000,0.12000000,0.00000000,-0.00761629,-0.01036320,-0.01457216,1.95000000,-48.75000000,-0.22000000
61,0,0.75100000,0.02000000,0.65800000,-0.27000000,0.15000000,-0.13000000,-0.00790091,-0.01020508,-0.01470920,1.95000000,-48.75000000,-0.22000000
62,0,0.75600000,0.02400000,0.65400000,-0.08000000,-0.06000000,-0.27000000,-0.00798587,-0.01026880,-0.01499594,1.95000000,-48.76000000,-0.22000000
63,0,0.75500000,0.01600000,0.65900000,-0.01000000,-0.01000000,-0.08000000,-0.00799664,-0.01027957,-0.01508209,1.95000000,-48.76000000,-0.21000000
64,0,0.75400000,0.02200000,0.65800000,-0.06000000,-0.25000000,-0.09000000,-0.00810119,-0.01071519,-0.01523891,1.95000000,-48.75000000,-0.21000000
65,0,0.75600000,0.02200000,0.65900000,-0.08000000,-0.10000000,0.15000000,-0.01245554,-0.01615813,-0.00707450,1.95000000,-48.76000000,-0.21000000
66,0,0.74800000,0.02700000,0.65800000,0.04000000,0.13000000,-0.14000000,-0.01241176,-0.01601585,-0.00722772,1.95000000,-48.76000000,-0.22000000
67,0,0.75200000,0.02500000,0.65800000,0.10000000,-0.29000000,-0.27000000,-0.01227612,-0.01640922,-0.00759397,1.95000000,-48.76000000,-0.22000000
68,0,0.75000000,0.02200000,0.65800000,-0.03000000,0.01000000,-0.18000000,-0.01231302,-0.01639692,-0.00781539,1.95000000,-48.76000000,-0.22000000
69,0,0.75300000,0.02000000,0.66300000,-0.25000000,-0.10000000,0.03000000,-0.01261166,-0.01651638,-0.00777955,1.95000000,-48.76000000,-0.22000000
70,0,0.75500000,0.01800000,0.65900000,0.04000000,-0.26000000,0.19000000,-0.01256899,-0.01679374,-0.00757686,1.95000000,-48.76000000,-0.22000000
71,0,0.75200000,0.02500000,0.66100000,-0.20000000,0.04000000,-0.11000000,-0.02351910,-0.01460372,-0.01359942,1.95000000,-48.75000000,-0.22000000
72,0,0.75200000,0.02600000,0.65800000,-0.21000000,-0.06000000,-0.19000000,-0.02373702,-0.01466598,-0.01379658,1.96000000,-48.75000000,-0.23000000
73,0,0.75400000,0.01400000,0.65600000,-0.01000000,0.03000000,-0.07000000,-0.02374763,-0.01463415,-0.01387087,1.95000000,-48.75000000,-0.22000000
74,0,0.75000000,0.03200000,0.66100000,-0.13000000,0.04000000,-0.12000000,-0.02388157,-0.01459293,-0.01399451,1.96000000,-48.75000000,-0.23000000
75,0,0.75000000,0.02500000,0.65900000,0.08000000,-0.04000000,0.01000000,-0.02379985,-0.01463379,-0.01398430,1.96000000,-48.75000000,-0.23000000
76,0,0.75000000,0.02000000,0.65700000,-0.01000000,-0.14000000,0.12000000,-0.02380991,-0.01477463,-0.01386358,1.96000000,-48.75000000,-0.23000000
77,0,0.74800000,0.02500000,0.66200000,-0.26000000,-0.20000000,-0.14000000,-0.03843930,-0.02602801,-0.02174094,1.96000000,-48.75000000,-0.23000000
78,0,0.75300000,0.02000000,0.66100000,-0.14000000,-0.18000000,-0.19000000,-0.03859049,-0.02622239,-0.02194612,1.96000000,-48.75000000,-0.23000000
79,0,0.75200000,0.02000000,0.66100000,-0.04000000,0.12000000,0.08000000,-0.03863127,-0.02610004,-0.02186456,1.96000000,-48.75000000,-0.23000000
80,0,0.75500000,0.01900000,0.65800000,0.09000000,-0.19000000,0.14000000,-0.03854073,-0.02629118,-0.02172372,1.96000000,-48.75000000,-0.23000000
81,0,0.75000000,0.02100000,0.66200000,-0.01000000,-0.08000000,0.12000000,-0.03855078,-0.02637152,-0.02160320,1.96000000,-48.75000000,-0.23000000
82,0,0.75400000,0.02400000,0.66200000,0.01000000,-0.04000000,0.11000000,-0.03854065,-0.02641203,-0.02149181,1.96000000,-48.75000000,-0.23000000
83,0,0.75600000,0.02000000,0.65600000,0.21000000,-0.18000000,0.23000000,-0.02689739,-0.03639197,-0.00873966,1.96000000,-48.75000000,-0.23000000
84,0,0.75500000,0.02200000,0.66300000,0.15000000,-0.05000000,-0.24000000,-0.02673640,-0.03644563,-0.00899724,1.96000000,-48.75000000,-0.23000000
85,0,0.74800000,0.02600000,0.65800000,0.02000000,-0.01000000,-0.13000000,-0.02671627,-0.03645570,-0.00912814,1.96000000,-48.75000000,-0.23000000
86,0,0.74800000,0.02000000,0.65400000,-0.13000000,0.09000000,-0.03000000,-0.02684735,-0.03636495,-0.00915839,1.96000000,-48.75000000,-0.23000000
87,0,0.74900000,0.02000000,0.66500000,-0.24000000,-0.01000000,-0.03000000,-0.02708776,-0.03637496,-0.00918844,1.96000000,-48.75000000,-0.23000000
88,0,0.74900000,0.02200000,0.65800000,-0.18000000,-0.08000000,-0.16000000,-0.02727009,-0.03645600,-0.00935051,1.96000000,-48.75000000,-0.22000000
89,0,0.74600000,0.02700000,0.65800000,0.24000000,-0.04000000,-0.14000000,-0.01394359,-0.03867708,-0.01712430,1.96000000,-48.75000000,-0.22000000
90,0,0.74800000,0.02000000,0.66000000,0.04000000,0.18000000,0.05000000,-0.01390041,-0.03848278,-0.01707032,1.95000000,-48.75000000,-0.22000000
91,0,0.75300000,0.02400000,0.65700000,0.16000000,-0.18000000,0.11000000,-0.01373751,-0.03866605,-0.01695833,1.95000000,-48.75000000,-0.22000000
92,0,0.76100000,0.02100000,0.65800000,-0.09000000,-0.19000000,0.01000000,-0.01382869,-0.03885855,-0.01694820,1.95000000,-48.75000000,-0.22000000
93,0,0.75300000,0.02400000,0.65900000,-0.06000000,0.09000000,-0.05000000,-0.01388968,-0.03876706,-0.01699902,1.95000000,-48.75000000,-0.22000000
94,0,0.75600000,0.02200000,0.65500000,0.24000000,-0.28000000,-0.07000000,-0.01364555,-0.03905188,-0.01707022,1.95000000,-48.75000000,-0.22000000
95,0,0.75700000,0.02200000,0.65600000,0.04000000,0.04000000,-0.19000000,-0.01139077,-0.03679710,-0.02778041,1.95000000,-48.75000000,-0.22000000
96,0,0.74500000,0.02500000,0.66000000,0.04000000,-0.33000000,0.37000000,-0.01134801,-0.03714993,-0.02738482,1.95000000,-48.75000000,-0.22000000
97,0,0.75700000,0.02000000,0.66300000,-0.02000000,-0.09000000,0.26000000,-0.01136846,-0.03724197,-0.02711892,1.95000000,-48.75000000,-0.22000000
98,0,0.75300000,0.02800000,0.66000000,-0.06000000,0.04000000,0.24000000,-0.01144105,-0.03719358,-0.02682856,1.95000000,-48.75000000,-0.22000000
99,0,0.75300000,0.02300000,0.65800000,0.13000000,-0.17000000,0.13000000,-0.01129685,-0.03738215,-0.02668436,1.95000000,-48.75000000,-0.21000000
100,0,0.74800000,0.01900000,0.66000000,-0.05000000,0.06000000,0.15000000,-0.01134871,-0.03731991,-0.02652878,1.95000000,-48.75000000,-0.21000000
101,0,0.75000000,0.02600000,0.66100000,-0.08000000,-0.26000000,-0.01000000,-0.01576008,-0.05165684,-0.02708020,1.95000000,-48.75000000,-0.22000000
102,0,0.74900000,0.02200000,0.65700000,0.00000000,-0.28000000,-0.05000000,-0.01576008,-0.05195374,-0.02713322,1.95000000,-48.75000000,-0.22000000
103,0,0.75400000,0.02600000,0.66100000,0.14000000,-0.04000000,0.12000000,-0.01561804,-0.05199432,-0.02701147,1.95000000,-48.75000000,-0.22000000
104,0,0.75400000,0.02000000,0.65800000,-0.08000000,-0.21000000,-0.17000000,-0.01569863,-0.05220588,-0.02718273,1.95000000,-48.75000000,-0.22000000
105,0,0.75000000,0.02400000,0.65700000,-0.16000000,-0.07000000,-0.24000000,-0.01586108,-0.05227695,-0.02742640,1.95000000,-48.75000000,-0.22000000
106,0,0.75000000,0.02300000,0.65400000,0.07000000,0.03000000,0.06000000,-0.01579037,-0.05224665,-0.02736579,1.96000000,-48.75000000,-0.22000000
107,0,0.74900000,0.02000000,0.66000000,-0.05000000,0.08000000,-0.14000000,-0.01857041,-0.04779859,-0.03514990,1.96000000,-48.75000000,-0.22000000
108,0,0.75100000,0.02100000,0.65900000,0.27000000,0.14000000,-0.19000000,-0.01828225,-0.04764917,-0.03535268,1.96000000,-48.75000000,-0.22000000
109,0,0.75300000,0.02400000,0.66000000,-0.01000000,-0.15000000,0.18000000,-0.01829240,-0.04780150,-0.03516988,1.96000000,-48.75000000,-0.22000000
110,0,0.75300000,0.02400000,0.65900000,0.07000000,0.17000000,0.17000000,-0.01822205,-0.04763064,-0.03499903,1.96000000,-48.75000000,-0.22000000
111,0,0.75300000,0.01900000,0.65800000,0.04000000,0.14000000,-0.27000000,-0.01818135,-0.04748820,-0.03527374,1.96000000,-48.75000000,-0.22000000
112,0,0.75400000,0.02100000,0.66100000,-0.18000000,-0.01000000,-0.06000000,-0.01836346,-0.04749832,-0.03533444,1.96000000,-48.75000000,-0.22000000
113,0,0.75500000,0.02000000,0.65800000,-0.30000000,-0.23000000,-0.14000000,-0.03524896,-0.06044387,-0.04321434,1.96000000,-48.75000000,-0.22000000
114,0,0.74900000,0.02500000,0.65900000,-0.01000000,-0.18000000,0.26000000,-0.03525959,-0.06063516,-0.04293803,1.96000000,-48.75000000,-0.22000000
115,0,0.74900000,0.02100000,0.66200000,-0.15000000,0.15000000,0.00000000,-0.03541199,-0.06048276,-0.04293803,1.96000000,-48.75000000,-0.22000000
116,0,0.75300000,0.02100000,0.65700000,-0.13000000,-0.18000000,0.01000000,-0.03554643,-0.06066891,-0.04292769,1.96000000,-48.75000000,-0.22000000
117,0,0.75200000,0.02300000,0.65900000,0.27000000,-0.13000000,0.18000000,-0.03527294,-0.06080058,-0.04274536,1.96000000,-48.75000000,-0.22000000
118,0,0.74600000,0.01800000,0.65600000,0.12000000,-0.10000000,-0.02000000,-0.03515185,-0.06090149,-0.04276555,1.96000000,-48.75000000,-0.22000000
119,0,0.75100000,0.02600000,0.65600000,0.15000000,-0.17000000,0.11000000,-0.02684429,-0.07031674,-0.03667333,1.96000000,-48.75000000,-0.22000000
120,0,0.75200000,0.02500000,0.65800000,-0.18000000,0.08000000,0.12000000,-0.02703824,-0.07023053,-0.03654403,1.95000000,-48.75000000,-0.22000000
121,0,0.75300000,0.02300000,0.65700000,-0.11000000,0.07000000,-0.07000000,-0.02715128,-0.07015860,-0.03661597,1.95000000,-48.75000000,-0.22000000
122,0,0.75500000,0.02100000,0.65700000,0.09000000,-0.02000000,-0.01000000,-0.02705888,-0.07017913,-0.03662623,1.95000000,-48.75000000,-0.22000000
123,0,0.75000000,0.02000000,0.65800000,-0.14000000,-0.03000000,-0.18000000,-0.02720095,-0.07020958,-0.03680890,1.95000000,-48.76000000,-0.22000000
124,0,0.75400000,0.02200000,0.65900000,-0.05000000,0.01000000,0.05000000,-0.02725172,-0.07019942,-0.03675814,1.95000000,-48.76000000,-0.22000000
125,0,0.74600000,0.02300000,0.66500000,-0.25000000,-0.34000000,-0.17000000,-0.04114052,-0.08908819,-0.04620252,1.95000000,-48.76000000,-0.22000000
126,0,0.74900000,0.01900000,0.65400000,0.02000000,-0.14000000,-0.17000000,-0.04111924,-0.08923714,-0.04638339,1.95000000,-48.76000000,-0.22000000
127,0,0.75100000,0.02200000,0.65800000,0.01000000,0.20000000,-0.08000000,-0.04110904,-0.08903313,-0.04646499,1.95000000,-48.76000000,-0.22000000
128,0,0.74600000,0.02100000,0.65800000,0.01000000,-0.11000000,0.41000000,-0.04109886,-0.08914513,-0.04604755,1.95000000,-48.76000000,-0.22000000
129,0,0.75100000,0.01900000,0.65900000,-0.11000000,-0.18000000,0.05000000,-0.04120973,-0.08932655,-0.04599716,1.95000000,-48.76000000,-0.22000000
130,0,0.74900000,0.02600000,0.65400000,-0.08000000,-0.34000000,0.07000000,-0.04129038,-0.08966932,-0.04592659,1.95000000,-48.76000000,-0.22000000
131,0,0.75600000,0.02100000,0.66100000,-0.22000000,0.05000000,-0.17000000,-0.05366951,-0.08685588,-0.05549228,1.95000000,-48.76000000,-0.22000000
132,0,0.74900000,0.02300000,0.66000000,-0.02000000,0.08000000,-0.14000000,-0.05369075,-0.08677093,-0.05564093,1.95000000,-48.76000000,-0.22000000
133,0,0.74900000,0.02200000,0.65900000,-0.07000000,0.14000000,0.15000000,-0.05376317,-0.08662609,-0.05548574,1.96000000,-48.76000000,-0.22000000
134,0,0.75100000,0.02600000,0.65800000,0.04000000,0.08000000,0.08000000,-0.05372275,-0.08654525,-0.05540490,1.96000000,-48.76000000,-0.23000000
135,0,0.75700000,0.02500000,0.65600000,-0.08000000,-0.01000000,-0.02000000,-0.05380321,-0.08655531,-0.05542501,1.96000000,-48.76000000,-0.23000000
136,0,0.75000000,0.02500000,0.66200000,-0.09000000,0.05000000,0.11000000,-0.05389377,-0.08650499,-0.05531433,1.96000000,-48.76000000,-0.23000000
137,0,0.75000000,0.02500000,0.65600000,0.16000000,-0.26000000,0.12000000,-0.04502191,-0.10092176,-0.04866044,1.95000000,-48.76000000,-0.22000000
138,0,0.75100000,0.02400000,0.65500000,0.04000000,0.02000000,0.17000000,-0.04497908,-0.10090035,-0.04847839,1.96000000,-48.76000000,-0.22000000
139,0,0.74900000,0.02500000,0.66400000,0.10000000,-0.00000000,0.08000000,-0.04487681,-0.10090035,-0.04839658,1.95000000,-48.76000000,-0.22000000
140,0,0.74900000,0.02500000,0.65900000,-0.15000000,0.20000000,-0.08000000,-0.04502925,-0.10069710,-0.04847788,1.96000000,-48.76000000,-0.22000000
141,0,0.75300000,0.02100000,0.66300000,-0.07000000,-0.01000000,0.07000000,-0.04509990,-0.10070719,-0.04840722,1.96000000,-48.76000000,-0.23000000
142,0,0.75100000,0.02800000,0.66000000,0.03000000,-0.11000000,-0.14000000,-0.04506966,-0.10081806,-0.04854833,1.96000000,-48.76000000,-0.23000000
143,0,0.74700000,0.02000000,0.65900000,0.07000000,-0.02000000,0.00000000,-0.04111916,-0.10194677,-0.04854833,1.96000000,-48.76000000,-0.23000000
144,0,0.75200000,0.02400000,0.65400000,-0.09000000,-0.07000000,0.22000000,-0.04121627,-0.10202230,-0.04831096,1.96000000,-48.76000000,-0.23000000
145,0,0.74900000,0.02200000,0.66200000,0.08000000,-0.16000000,0.41000000,-0.04113425,-0.10218635,-0.04789059,1.96000000,-48.76000000,-0.23000000
146,0,0.75200000,0.02500000,0.65700000,-0.30000000,0.06000000,0.03000000,-0.04143754,-0.10212569,-0.04786026,1.95000000,-48.76000000,-0.23000000
147,0,0.75100000,0.02200000,0.65600000,0.01000000,0.18000000,-0.15000000,-0.04142750,-0.10194495,-0.04801087,1.95000000,-48.76000000,-0.22000000
148,0,0.75600000,0.02300000,0.66100000,0.14000000,-0.01000000,-0.01000000,-0.04128450,-0.10195517,-0.04802109,1.95000000,-48.76000000,-0.22000000
149,0,0.75000000,0.02200000,0.65900000,0.31000000,-0.04000000,0.10000000,-0.02410503,-0.10417187,-0.04247932,1.95000000,-48.76000000,-0.22000000
150,0,0.75100000,0.02100000,0.65400000,-0.13000000,-0.07000000,0.20000000,-0.02424588,-0.10424772,-0.04226263,1.95000000,-48.76000000,-0.22000000
151,0,0.74600000,0.02500000,0.65700000,-0.07000000,-0.21000000,-0.00000000,-0.02431705,-0.10446123,-0.04226263,1.95000000,-48.76000000,-0.22000000
152,0,0.75300000,0.02400000,0.65800000,0.08000000,0.07000000,-0.11000000,-0.02423642,-0.10439068,-0.04237350,1.95000000,-48.76000000,-0.22000000
153,0,0.75300000,0.02300000,0.65800000,0.00000000,0.06000000,-0.19000000,-0.02423642,-0.10433047,-0.04256414,1.95000000,-48.76000000,-0.22000000
154,0,0.75100000,0.02600000,0.66300000,-0.12000000,-0.07000000,-0.00000000,-0.02435971,-0.10440239,-0.04256414,1.95000000,-48.76000000,-0.23000000
155,0,0.75200000,0.02500000,0.65600000,0.19000000,-0.29000000,0.11000000,-0.01382905,-0.12047552,-0.03646743,1.95000000,-48.76000000,-0.22000000
156,0,0.75200000,0.02300000,0.66400000,-0.13000000,0.02000000,-0.18000000,-0.01397166,-0.12045357,-0.03666491,1.95000000,-48.77000000,-0.23000000
157,0,0.75100000,0.02300000,0.66000000,0.20000000,0.07000000,-0.14000000,-0.01376660,-0.12038180,-0.03680845,1.96000000,-48.77000000,-0.23000000
158,0,0.74700000,0.02500000,0.65500000,-0.14000000,0.09000000,0.11000000,-0.01390948,-0.12028996,-0.03669619,1.96000000,-48.77000000,-0.23000000
159,0,0.75400000,0.02100000,0.65700000,0.09000000,0.01000000,-0.03000000,-0.01381866,-0.12027986,-0.03672646,1.96000000,-48.77000000,-0.23000000
160,0,0.75300000,0.02500000,0.65600000,0.04000000,-0.04000000,-0.08000000,-0.01377814,-0.12032038,-0.03680749,1.96000000,-48.77000000,-0.23000000
161,0,0.75100000,0.02200000,0.65700000,-0.21000000,0.23000000,-0.09000000,-0.02546482,-0.10752069,-0.04181607,1.95000000,-48.77000000,-0.22000000
162,0,0.75800000,0.02200000,0.66100000,0.05000000,-0.19000000,0.06000000,-0.02540887,-0.10773330,-0.04174893,1.95000000,-48.77000000,-0.22000000
163,0,0.75100000,0.02100000,0.65800000,-0.14000000,-0.03000000,-0.05000000,-0.02555411,-0.10776443,-0.04180080,1.95000000,-48.77000000,-0.22000000
164,0,0.75100000,0.02400000,0.65600000,-0.06000000,0.09000000,0.14000000,-0.02561476,-0.10767346,-0.04165929,1.96000000,-48.77000000,-0.22000000
165,0,0.75200000,0.02400000,0.66100000,0.21000000,-0.15000000,0.31000000,-0.02540285,-0.10782482,-0.04134648,1.95000000,-48.77000000,-0.22000000
166,0,0.75100000,0.02600000,0.65400000,0.07000000,-0.15000000,0.10000000,-0.02533176,-0.10797715,-0.04124492,1.95000000,-48.77000000,-0.22000000
167,0,0.75100000,0.02400000,0.65800000,0.03000000,0.13000000,0.17000000,-0.02364795,-0.10068065,-0.03170334,1.95000000,-48.77000000,-0.22000000
