Measurement Count,IMU_MODE,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,X_DEL_ANG,Y_DEL_ANG,Z_DEL_ANG,ROLL,PITCH,HEADING
69,0,0.17200000,-0.62300000,0.76600000,0.10000000,0.13000000,-0.21000000,0.06983116,-0.01032773,-0.02197349,-39.10000000,-9.68000000,0.06000000
70,0,0.16400000,-0.62400000,0.76600000,-0.02000000,0.27000000,0.29000000,0.06981132,-0.01005984,-0.02168576,-39.10000000,-9.68000000,0.06000000
71,0,0.16300000,-0.62900000,0.76700000,0.00000000,0.22000000,-0.08000000,0.06981132,0.00219210,-0.02614101,-39.10000000,-9.68000000,0.06000000
72,0,0.16900000,-0.62700000,0.76300000,-0.01000000,-0.03000000,-0.35000000,0.06980086,0.00216074,-0.02650688,-39.10000000,-9.68000000,0.06000000
73,0,0.17100000,-0.62400000,0.77000000,-0.17000000,-0.03000000,-0.00000000,0.06962575,0.00212983,-0.02650688,-39.10000000,-9.68000000,0.06000000
74,0,0.16700000,-0.62700000,0.76500000,-0.20000000,-0.15000000,-0.15000000,0.06942417,0.00197865,-0.02665806,-39.10000000,-9.68000000,0.06000000
75,0,0.16300000,-0.62300000,0.76600000,0.01000000,-0.11000000,0.03000000,0.06943416,0.00186880,-0.02662811,-39.10000000,-9.68000000,0.06000000
76,0,0.16700000,-0.62100000,0.76300000,0.01000000,0.05000000,0.12000000,0.06944412,0.00191860,-0.02650859,-39.10000000,-9.68000000,0.07000000
77,0,0.16300000,-0.62100000,0.76400000,0.09000000,-0.10000000,0.02000000,0.07450949,-0.00370959,-0.02538295,-39.10000000,-9.68000000,0.06000000
78,0,0.16800000,-0.61500000,0.76400000,0.02000000,-0.24000000,-0.04000000,0.07453065,-0.00396356,-0.02542528,-39.10000000,-9.68000000,0.07000000
79,0,0.16600000,-0.62200000,0.76600000,-0.04000000,0.04000000,0.02000000,0.07449000,-0.00392291,-0.02540495,-39.10000000,-9.68000000,0.06000000
80,0,0.16800000,-0.62000000,0.76400000,0.40000000,-0.01000000,0.41000000,0.07489183,-0.00393295,-0.02499308,-39.10000000,-9.68000000,0.06000000
81,0,0.16600000,-0.62100000,0.76300000,0.15000000,-0.04000000,-0.15000000,0.07504037,-0.00397256,-0.02514162,-39.10000000,-9.68000000,0.06000000
82,0,0.16600000,-0.62000000,0.76300000,-0.19000000,0.05000000,-0.05000000,0.07485050,-0.00392260,-0.02519159,-39.10000000,-9.68000000,0.06000000
83,0,0.17100000,-0.62800000,0.76500000,-0.11000000,0.05000000,0.06000000,0.06874393,-0.00114689,-0.02186074,-39.10000000,-9.68000000,0.07000000
84,0,0.16600000,-0.62400000,0.76600000,-0.28000000,0.08000000,0.07000000,0.06844784,-0.00106229,-0.02178671,-39.10000000,-9.68000000,0.07000000
85,0,0.17000000,-0.61800000,0.76500000,0.03000000,-0.04000000,-0.01000000,0.06847779,-0.00110222,-0.02179669,-39.10000000,-9.68000000,0.07000000
86,0,0.16600000,-0.62900000,0.76300000,0.00000000,0.01000000,-0.24000000,0.06847779,-0.00109234,-0.02203390,-39.10000000,-9.68000000,0.07000000
87,0,0.16600000,-0.61600000,0.76700000,-0.06000000,0.08000000,-0.26000000,0.06841860,-0.00101342,-0.02229037,-39.10000000,-9.68000000,0.06000000
88,0,0.17000000,-0.62500000,0.76800000,-0.10000000,0.08000000,0.08000000,0.06831910,-0.00093382,-0.02221077,-39.10000000,-9.68000000,0.06000000
89,0,0.17200000,-0.62300000,0.76300000,-0.23000000,0.12000000,0.17000000,0.05484684,0.00609518,-0.01225302,-39.10000000,-9.68000000,0.06000000
90,0,0.16700000,-0.61900000,0.76500000,-0.12000000,0.02000000,0.03000000,0.05472043,0.00611625,-0.01222141,-39.10000000,-9.68000000,0.06000000
91,0,0.16900000,-0.62200000,0.76500000,0.05000000,-0.01000000,0.12000000,0.05477155,0.00610602,-0.01209872,-39.10000000,-9.68000000,0.06000000
92,0,0.16900000,-0.62100000,0.76400000,0.08000000,0.05000000,0.18000000,0.05485150,0.00615599,-0.01191885,-39.10000000,-9.68000000,0.07000000
93,0,0.16800000,-0.62500000,0.76400000,0.11000000,0.08000000,-0.23000000,0.05496378,0.00623765,-0.01215362,-39.10000000,-9.68000000,0.07000000
94,0,0.16700000,-0.62200000,0.76200000,-0.09000000,-0.02000000,-0.12000000,0.05487357,0.00621760,-0.01227391,-39.10000000,-9.68000000,0.06000000
95,0,0.16900000,-0.62200000,0.76200000,0.10000000,0.19000000,0.31000000,0.05497333,0.00640716,-0.01196464,-39.10000000,-9.68000000,0.07000000
96,0,0.16800000,-0.62300000,0.76200000,-0.16000000,0.06000000,-0.24000000,0.04594751,0.00979184,-0.02550337,-39.10000000,-9.68000000,0.06000000
97,0,0.17000000,-0.62100000,0.76400000,-0.18000000,0.02000000,-0.00000000,0.04575734,0.00981297,-0.02550337,-39.10000000,-9.68000000,0.06000000
98,0,0.16700000,-0.62200000,0.76500000,-0.12000000,0.06000000,-0.27000000,0.04563642,0.00987343,-0.02577544,-39.10000000,-9.68000000,0.06000000
99,0,0.16800000,-0.62000000,0.76600000,0.19000000,-0.07000000,-0.10000000,0.04582701,0.00980321,-0.02587575,-39.10000000,-9.68000000,0.06000000
100,0,0.16800000,-0.62000000,0.76600000,0.09000000,0.13000000,0.21000000,0.04591723,0.00993352,-0.02566524,-39.10000000,-9.68000000,0.06000000
101,0,0.16800000,-0.62600000,0.76600000,-0.17000000,0.02000000,0.24000000,0.04574512,0.00995377,-0.02542226,-39.09000000,-9.68000000,0.06000000
102,0,0.16600000,-0.61900000,0.76800000,0.06000000,-0.08000000,-0.03000000,0.04907545,0.00551332,-0.02708743,-39.09000000,-9.68000000,0.06000000
103,0,0.17100000,-0.62200000,0.76400000,0.14000000,-0.11000000,-0.09000000,0.04922557,0.00539537,-0.02718393,-39.09000000,-9.68000000,0.06000000
104,0,0.16800000,-0.62000000,0.76700000,0.04000000,-0.18000000,-0.10000000,0.04926615,0.00521279,-0.02728537,-39.09000000,-9.68000000,0.06000000
105,0,0.16200000,-0.62600000,0.76300000,0.00000000,-0.11000000,-0.06000000,0.04926615,0.00510124,-0.02734621,-39.09000000,-9.68000000,0.06000000
106,0,0.16800000,-0.62200000,0.76300000,-0.01000000,0.10000000,-0.14000000,0.04925452,0.00521753,-0.02750902,-39.09000000,-9.68000000,0.06000000
107,0,0.17000000,-0.62400000,0.76700000,-0.06000000,-0.02000000,-0.01000000,0.04919228,0.00519678,-0.02751939,-39.10000000,-9.68000000,0.07000000
108,0,0.16500000,-0.62500000,0.76500000,-0.09000000,0.10000000,-0.09000000,0.04420877,0.01073402,-0.03250290,-39.10000000,-9.68000000,0.07000000
109,0,0.17000000,-0.62000000,0.76700000,-0.02000000,0.07000000,0.03000000,0.04418795,0.01080691,-0.03247166,-39.10000000,-9.68000000,0.07000000
110,0,0.16700000,-0.62000000,0.76800000,-0.18000000,0.13000000,-0.07000000,0.04400953,0.01093576,-0.03254105,-39.10000000,-9.68000000,0.07000000
111,0,0.17000000,-0.62400000,0.76300000,0.13000000,-0.05000000,-0.00000000,0.04413879,0.01088605,-0.03254105,-39.10000000,-9.68000000,0.07000000
112,0,0.17000000,-0.61900000,0.76600000,-0.07000000,0.30000000,-0.01000000,0.04406932,0.01118377,-0.03255097,-39.10000000,-9.68000000,0.07000000
113,0,0.16900000,-0.62000000,0.76700000,-0.17000000,-0.18000000,-0.20000000,0.04389899,0.01100342,-0.03275136,-39.10000000,-9.68000000,0.07000000
114,0,0.16800000,-0.62000000,0.76600000,-0.23000000,-0.04000000,-0.13000000,0.03090946,0.00874437,-0.04009327,-39.10000000,-9.69000000,0.07000000
115,0,0.16500000,-0.62500000,0.76800000,0.05000000,-0.00000000,-0.06000000,0.03096156,0.00874437,-0.04015578,-39.10000000,-9.69000000,0.07000000
116,0,0.16900000,-0.62100000,0.76400000,-0.33000000,-0.08000000,-0.18000000,0.03062754,0.00866340,-0.04033798,-39.10000000,-9.69000000,0.06000000
117,0,0.16900000,-0.62400000,0.76800000,0.10000000,0.21000000,0.21000000,0.03072702,0.00887230,-0.04012907,-39.10000000,-9.69000000,0.06000000
118,0,0.17000000,-0.62600000,0.76300000,0.05000000,-0.04000000,0.30000000,0.03077732,0.00883206,-0.03982728,-39.10000000,-9.69000000,0.06000000
119,0,0.16700000,-0.62200000,0.76500000,0.02000000,0.02000000,-0.35000000,0.03079746,0.00885220,-0.04017971,-39.10000000,-9.69000000,0.06000000
120,0,0.16800000,-0.61900000,0.76400000,0.13000000,0.11000000,-0.27000000,0.03799977,0.01494646,-0.05513835,-39.10000000,-9.69000000,0.06000000
121,0,0.17000000,-0.62000000,0.76500000,0.19000000,0.06000000,-0.11000000,0.03820110,0.01501004,-0.05525491,-39.10000000,-9.69000000,0.06000000
122,0,0.16700000,-0.62400000,0.76200000,0.06000000,-0.08000000,-0.09000000,0.03826127,0.01492981,-0.05534517,-39.10000000,-9.69000000,0.06000000
123,0,0.16600000,-0.62300000,0.76600000,0.14000000,-0.21000000,0.16000000,0.03840221,0.01471840,-0.05518410,-39.10000000,-9.69000000,0.06000000
124,0,0.16800000,-0.62100000,0.76200000,0.06000000,-0.16000000,0.15000000,0.03846373,0.01455435,-0.05503030,-39.09000000,-9.69000000,0.06000000
125,0,0.17000000,-0.61900000,0.76300000,-0.01000000,0.10000000,-0.17000000,0.03845364,0.01465521,-0.05520177,-39.10000000,-9.69000000,0.06000000
126,0,0.16500000,-0.62000000,0.76400000,0.31000000,0.03000000,-0.07000000,0.05568677,0.01632294,-0.05909312,-39.09000000,-9.69000000,0.06000000
127,0,0.17400000,-0.62100000,0.76500000,-0.01000000,-0.12000000,-0.06000000,0.05567629,0.01619721,-0.05915598,-39.09000000,-9.69000000,0.06000000
128,0,0.16800000,-0.62400000,0.76400000,0.03000000,-0.17000000,-0.30000000,0.05570670,0.01602490,-0.05946007,-39.10000000,-9.69000000,0.06000000
129,0,0.16400000,-0.62300000,0.76500000,0.17000000,0.20000000,0.07000000,0.05588023,0.01622905,-0.05938861,-39.10000000,-9.68000000,0.06000000
130,0,0.15800000,-0.62000000,0.76400000,-0.11000000,0.03000000,0.01000000,0.05576923,0.01625932,-0.05937852,-39.10000000,-9.68000000,0.06000000
131,0,0.17100000,-0.61900000,0.76100000,-0.06000000,0.18000000,0.08000000,0.05570929,0.01643916,-0.05929860,-39.10000000,-9.68000000,0.06000000
132,0,0.16900000,-0.62100000,0.76400000,-0.24000000,0.06000000,-0.11000000,0.04218664,0.01981982,-0.06549648,-39.10000000,-9.68000000,0.06000000
133,0,0.17200000,-0.62100000,0.76000000,-0.06000000,0.01000000,-0.09000000,0.04212249,0.01983051,-0.06559270,-39.10000000,-9.68000000,0.06000000
134,0,0.16800000,-0.62100000,0.76600000,0.06000000,-0.04000000,0.02000000,0.04219392,0.01978289,-0.06556889,-39.10000000,-9.68000000,0.06000000
135,0,0.16600000,-0.62700000,0.76300000,0.04000000,-0.08000000,0.02000000,0.04223727,0.01969619,-0.06554722,-39.10000000,-9.68000000,0.06000000
136,0,0.16900000,-0.62800000,0.76300000,-0.11000000,0.00000000,0.05000000,0.04211793,0.01969619,-0.06549297,-39.10000000,-9.68000000,0.06000000
137,0,0.16800000,-0.62400000,0.76100000,-0.08000000,-0.10000000,0.06000000,0.04203104,0.01958758,-0.06542781,-39.10000000,-9.68000000,0.06000000
138,0,0.16900000,-0.62400000,0.76300000,-0.38000000,-0.14000000,-0.19000000,0.02108830,0.01187184,-0.07589917,-39.10000000,-9.68000000,0.06000000
139,0,0.16000000,-0.62400000,0.76600000,-0.03000000,0.07000000,0.09000000,0.02105379,0.01195237,-0.07579563,-39.10000000,-9.68000000,0.06000000
140,0,0.16300000,-0.62600000,0.76100000,-0.01000000,-0.05000000,0.04000000,0.02104355,0.01190118,-0.07575468,-39.10000000,-9.68000000,0.06000000
141,0,0.17400000,-0.62500000,0.76500000,0.17000000,-0.03000000,0.11000000,0.02121655,0.01187065,-0.07564273,-39.10000000,-9.68000000,0.06000000
142,0,0.17100000,-0.62500000,0.76700000,0.10000000,0.01000000,-0.03000000,0.02131703,0.01188069,-0.07567288,-39.10000000,-9.68000000,0.06000000
143,0,0.17400000,-0.62200000,0.76100000,0.03000000,0.00000000,0.39000000,0.02134714,0.01188069,-0.07528147,-39.10000000,-9.68000000,0.06000000
144,0,0.17100000,-0.62000000,0.76300000,-0.20000000,0.01000000,0.30000000,0.01026476,0.01243481,-0.05865789,-39.10000000,-9.68000000,0.06000000
145,0,0.17100000,-0.62100000,0.76900000,-0.04000000,0.19000000,0.03000000,0.01022313,0.01263257,-0.05862667,-39.11000000,-9.68000000,0.06000000
146,0,0.16800000,-0.61900000,0.76600000,0.17000000,-0.10000000,-0.18000000,0.01039131,0.01253364,-0.05880474,-39.11000000,-9.68000000,0.06000000
147,0,0.16900000,-0.61900000,0.76400000,-0.06000000,0.05000000,0.27000000,0.01033059,0.01258423,-0.05853152,-39.11000000,-9.68000000,0.06000000
148,0,0.16700000,-0.62000000,0.76400000,0.07000000,0.07000000,0.14000000,0.01040086,0.01265450,-0.05839098,-39.11000000,-9.68000000,0.06000000
149,0,0.16700000,-0.62500000,0.76500000,0.07000000,0.09000000,0.12000000,0.01047118,0.01274491,-0.05827043,-39.10000000,-9.68000000,0.06000000
150,0,0.16900000,-0.62600000,0.77000000,-0.06000000,-0.11000000,0.15000000,0.00708851,0.00654336,-0.04981377,-39.10000000,-9.68000000,0.06000000
151,0,0.16400000,-0.62400000,0.76600000,-0.06000000,0.03000000,-0.11000000,0.00702601,0.00657461,-0.04992836,-39.10000000,-9.68000000,0.06000000
152,0,0.16700000,-0.62300000,0.76300000,-0.10000000,0.00000000,-0.12000000,0.00692515,0.00657461,-0.05004940,-39.11000000,-9.68000000,0.06000000
153,0,0.17000000,-0.62600000,0.76200000,0.00000000,-0.10000000,0.06000000,0.00692515,0.00647432,-0.04998922,-39.11000000,-9.68000000,0.06000000
154,0,0.17100000,-0.62100000,0.76500000,-0.21000000,-0.06000000,0.00000000,0.00671734,0.00641495,-0.04998922,-39.11000000,-9.68000000,0.06000000
155,0,0.16800000,-0.62200000,0.76400000,-0.03000000,-0.03000000,-0.01000000,0.00668743,0.00638504,-0.04999919,-39.11000000,-9.68000000,0.06000000
156,0,0.16900000,-0.61900000,0.76600000,-0.03000000,-0.14000000,-0.27000000,0.00502139,-0.00138982,-0.06499356,-39.11000000,-9.68000000,0.06000000
157,0,0.16500000,-0.62400000,0.76300000,0.10000000,-0.07000000,-0.24000000,0.00512535,-0.00146260,-0.06524307,-39.11000000,-9.67000000,0.06000000
158,0,0.16700000,-0.62100000,0.76300000,0.03000000,0.12000000,0.05000000,0.00515587,-0.00134050,-0.06519220,-39.11000000,-9.67000000,0.06000000
159,0,0.17100000,-0.62200000,0.76900000,0.08000000,-0.03000000,-0.06000000,0.00523606,-0.00137058,-0.06525234,-39.11000000,-9.67000000,0.06000000
160,0,0.17100000,-0.62200000,0.76200000,0.07000000,-0.17000000,0.06000000,0.00530528,-0.00153868,-0.06519301,-39.11000000,-9.67000000,0.06000000
161,0,0.17100000,-0.62300000,0.76500000,0.13000000,0.29000000,-0.17000000,0.00543401,-0.00125150,-0.06536136,-39.11000000,-9.67000000,0.06000000
162,0,0.16800000,-0.62400000,0.76400000,0.05000000,0.01000000,0.05000000,0.00822190,-0.00069393,-0.06257348,-39.11000000,-9.67000000,0.06000000
163,0,0.16600000,-0.61600000,0.76800000,0.18000000,0.02000000,-0.13000000,0.00843902,-0.00066980,-0.06273029,-39.11000000,-9.67000000,0.06000000
164,0,0.16700000,-0.62200000,0.76300000,-0.06000000,-0.11000000,0.09000000,0.00837698,-0.00078355,-0.06263722,-39.11000000,-9.67000000,0.06000000
165,0,0.16900000,-0.62300000,0.76600000,0.15000000,0.17000000,0.24000000,0.00852805,-0.00061233,-0.06239550,-39.11000000,-9.67000000,0.06000000
166,0,0.16600000,-0.62500000,0.76400000,0.01000000,0.03000000,-0.04000000,0.00853810,-0.00058219,-0.06243569,-39.11000000,-9.67000000,0.06000000
167,0,0.17100000,-0.62500000,0.76600000,-0.01000000,0.18000000,0.07000000,0.00852805,-0.00040133,-0.06236535,-39.11000000,-9.67000000,0.06000000
168,0,0.16600000,-0.62800000,0.76500000,0.24000000,0.16000000,-0.11000000,0.02198318,0.00856876,-0.06853229,-39.11000000,-9.67000000,0.06000000
